% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 13:19
% Table:              Tabla 10 - Valor propio 1
% a (nm)                                          lambda                                            Energía propia (eV)                               Probabilidad total (1)
7                                                 0.09021409055772457                               0.09021409055772459                               1.0000000000000013
7                                                 0.09021409665996254                               0.09021409665996254                               0.9999999999999998
7                                                 0.0948111382768479                                0.0948111382768479                                0.9999999999999997
7                                                 0.09481113886128742                               0.09481113886128742                               1.0000000000000016
7                                                 0.10279146767891406                               0.10279146767891408                               1.0000000000000007
7                                                 0.10279146912607862                               0.10279146912607863                               0.9999999999999999
7                                                 0.11069850448218443                               0.11069850448218443                               1.0000000000000024
7                                                 0.11069850605228425                               0.11069850605228426                               0.9999999999999996
7                                                 0.11302414825745237                               0.11302414825745237                               1.0000000000000013
7                                                 0.11302414887650414                               0.11302414887650414                               1
7                                                 0.12549193905152564                               0.12549193905152564                               1.0000000000000007
7                                                 0.1254919408044693                                0.1254919408044693                                1.0000000000000004
7                                                 0.14017375065947457                               0.14017375065947457                               0.9999999999999983
7                                                 0.14017375127444548                               0.14017375127444548                               1.0000000000000016
7                                                 0.1433670926526005                                0.1433670926526005                                0.9999999999999997
7                                                 0.143367095803266                                 0.143367095803266                                 0.9999999999999981
7                                                 0.15704522513557273                               0.15704522513557273                               0.9999999999999994
7                                                 0.15704522705571533                               0.15704522705571533                               0.9999999999999996
7                                                 0.1760789425799664                                0.1760789425799664                                0.9999999999999992
7                                                 0.17607894394912615                               0.17607894394912615                               1.0000000000000004
7                                                 0.18670999919584297                               0.18670999919584297                               0.9999999999999986
7                                                 0.18671000283172157                               0.18671000283172157                               0.9999999999999996
7                                                 0.19724441195894526                               0.19724441195894526                               0.9999999999999997
7                                                 0.19724441335956003                               0.19724441335956003                               1.0000000000000018
7.249999999999999                                 0.08444818963122809                               0.08444818963122809                               1.0000000000000018
7.249999999999999                                 0.08564381424836699                               0.08564381424836699                               0.9999999999999993
