% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 19:30
% Table:              Tabla 9 - Valor propio 2
% n                                               lambda                                            Energía propia (eV)                               Probabilidad total (1)
2.425                                             0.15112231136772963                               0.15112231136772963                               0.9999999999999989
2.425                                             0.15645465736967998                               0.15645465736967998                               1.000000000000002
2.425                                             0.15645472944787722                               0.15645472944787725                               1.000000000000001
2.425                                             0.15704519445514797                               0.15704519445514797                               0.9999999999999996
2.425                                             0.1570451951317622                                0.1570451951317622                                1.0000000000000002
2.425                                             0.16778581890750388                               0.16778581890750388                               1.0000000000000007
2.425                                             0.17607889711964958                               0.17607889711964958                               0.9999999999999982
2.425                                             0.17607889758334802                               0.17607889758334802                               1
2.425                                             0.1789357329288005                                0.1789357329288005                                1.0000000000000009
2.425                                             0.1972443499473116                                0.19724434994731163                               1.0000000000000007
2.425                                             0.1972443514217257                                0.1972443514217257                                0.9999999999999979
2.425                                             0.20006775641694546                               0.2000677564169455                                0.9999999999999973
2.425                                             0.200067790567796                                 0.200067790567796                                 0.9999999999999977
2.425                                             0.2205077817883223                                0.22050778178832234                               1.0000000000000004
2.425                                             0.2205077821792693                                0.2205077821792693                                1.000000000000001
2.45                                              0.08452698334421835                               0.08452698334421835                               1
2.45                                              0.08567161687845591                               0.08567161687845591                               1.0000000000000007
2.45                                              0.0856716173502118                                0.0856716173502118                                1.0000000000000009
2.45                                              0.0891025655082148                                0.08910256550821481                               0.999999999999999
2.45                                              0.08910317097861883                               0.08910317097861885                               1.0000000000000022
2.45                                              0.09481341993513746                               0.09481341993513746                               0.9999999999999998
2.45                                              0.09481342028898856                               0.09481342028898856                               1.0000000000000004
2.45                                              0.10279212389498166                               0.10279212389498166                               1.0000000000000013
2.45                                              0.10279213695045464                               0.10279213695045464                               0.9999999999999988
2.45                                              0.1130243383684687                                0.11302433836846872                               0.9999999999999989
2.45                                              0.1130243385177936                                0.11302433851779362                               1.0000000000000002
2.45                                              0.12549198107880372                               0.12549198107880372                               0.9999999999999999
2.45                                              0.12549198182264676                               0.12549198182264676                               1.0000000000000013
2.45                                              0.14017374134237717                               0.14017374134237717                               0.9999999999999996
2.45                                              0.14017374182185588                               0.14017374182185588                               1.0000000000000007
2.45                                              0.15164439325311524                               0.15164439325311524                               0.9999999999999989
2.45                                              0.15694617660419394                               0.15694617660419394                               1
2.45                                              0.15694624754224154                               0.15694624754224154                               1.0000000000000009
2.45                                              0.15704519462909802                               0.15704519462909802                               1.0000000000000004
2.45                                              0.15704519530594963                               0.15704519530594963                               0.9999999999999987
2.45                                              0.1680405433365634                                0.1680405433365634                                1.0000000000000013
2.45                                              0.1760788971848814                                0.17607889718488143                               1.0000000000000009
2.45                                              0.17607889764857004                               0.17607889764857007                               1.0000000000000022
2.45                                              0.17980070161018907                               0.1798007016101891                                0.9999999999999999
2.45                                              0.19724434997105905                               0.19724434997105905                               0.9999999999999996
2.45                                              0.19724435144543231                               0.19724435144543231                               0.9999999999999996
2.45                                              0.20067680332174007                               0.2006768033217401                                1.0000000000000022
2.45                                              0.20067683832465866                               0.20067683832465869                               0.9999999999999973
2.45                                              0.2205077817967265                                0.2205077817967265                                0.9999999999999993
2.45                                              0.22050778218763412                               0.22050778218763414                               0.9999999999999994
2.475                                             0.0845270363335414                                0.0845270363335414                                1.0000000000000002
2.475                                             0.0856716615363635                                0.0856716615363635                                0.9999999999999996
2.475                                             0.08567166200835878                               0.08567166200835878                               1.0000000000000009
2.475                                             0.08910258032365545                               0.08910258032365545                               0.9999999999999987
2.475                                             0.08910321213233752                               0.08910321213233752                               0.9999999999999989
2.475                                             0.09481343420251427                               0.09481343420251429                               0.9999999999999994
2.475                                             0.0948134345562664                                0.09481343455626641                               1
2.475                                             0.10279213007287927                               0.10279213007287928                               1.0000000000000002
2.475                                             0.10279214361298837                               0.10279214361298837                               0.9999999999999999
2.475                                             0.11302434108113477                               0.11302434108113478                               0.9999999999999989
2.475                                             0.11302434123047138                               0.11302434123047138                               1.000000000000004
2.475                                             0.12549198218987556                               0.12549198218987556                               1.0000000000000029
2.475                                             0.12549198294196628                               0.12549198294196628                               0.9999999999999993
2.475                                             0.14017374179068587                               0.14017374179068587                               0.999999999999999
2.475                                             0.14017374227013826                               0.14017374227013826                               0.9999999999999982
2.475                                             0.15215188831899934                               0.15215188831899934                               1.0000000000000007
2.475                                             0.1570451948038291                                0.1570451948038291                                0.9999999999999989
2.475                                             0.1570451954809018                                0.1570451954809018                                0.9999999999999989
2.475                                             0.157422455044932                                 0.157422455044932                                 0.999999999999999
2.475                                             0.15742252282414015                               0.15742252282414015                               1.0000000000000009
2.475                                             0.1682872109552857                                0.16828721095528573                               1.0000000000000004
2.475                                             0.1760788972508035                                0.1760788972508035                                0.9999999999999993
2.475                                             0.17607889771449722                               0.17607889771449722                               1.000000000000001
2.475                                             0.1806513311795357                                0.1806513311795357                                0.9999999999999981
2.475                                             0.1972443499951786                                0.19724434999517862                               1.0000000000000002
2.475                                             0.19724435146956276                               0.19724435146956276                               0.9999999999999969
2.475                                             0.2012788523334496                                0.2012788523334496                                1.0000000000000009
2.475                                             0.20127888414322748                               0.2012788841432275                                0.9999999999999983
2.475                                             0.2205077818052883                                0.22050778180528832                               1.0000000000000009
2.475                                             0.22050778219621964                               0.22050778219621964                               0.9999999999999993
2.5                                               0.0845270876437908                                0.0845270876437908                                0.9999999999999967
2.5                                               0.08567170484326983                               0.08567170484326984                               1.0000000000000009
2.5                                               0.08567170531547653                               0.08567170531547655                               0.9999999999999982
2.5                                               0.08910259467288303                               0.08910259467288303                               1.0000000000000013
2.5                                               0.08910325225583529                               0.0891032522558353                                1.0000000000000018
2.5                                               0.09481344815021875                               0.09481344815021876                               0.9999999999999999
2.5                                               0.09481344850385887                               0.09481344850385887                               1.0000000000000007
2.5                                               0.10279213615271121                               0.10279213615271121                               0.9999999999999982
2.5                                               0.10279215014433131                               0.10279215014433132                               0.9999999999999992
2.5                                               0.11302434375858549                               0.11302434375858549                               0.9999999999999989
2.5                                               0.11302434390793047                               0.11302434390793048                               1.0000000000000002
2.5                                               0.12549198329227013                               0.12549198329227013                               0.9999999999999998
2.5                                               0.12549198405316533                               0.12549198405316533                               1.000000000000003
2.5                                               0.140173742238336                                 0.140173742238336                                 1.0000000000000004
2.5                                               0.14017374271779426                               0.14017374271779426                               1.0000000000000002
2.5                                               0.15264516975688408                               0.15264516975688408                               1.000000000000002
2.5                                               0.15704519497936248                               0.15704519497936248                               0.9999999999999996
2.5                                               0.15704519565672545                               0.15704519565672545                               0.9999999999999986
2.5                                               0.15788392992729536                               0.15788392992729536                               1.0000000000000016
2.5                                               0.15788399252397659                               0.15788399252397659                               1.0000000000000018
2.5                                               0.16852609914426403                               0.16852609914426403                               1.0000000000000007
2.5                                               0.17607889731751666                               0.1760788973175167                                1.0000000000000007
2.5                                               0.1760788977812447                                0.1760788977812447                                0.9999999999999988
2.5                                               0.1814877771397957                                0.1814877771397957                                1.0000000000000002
2.5                                               0.19724435001981674                               0.19724435001981674                               1.0000000000000016
2.5                                               0.19724435149419978                               0.1972443514941998                                0.9999999999999991
2.5                                               0.20187388868506595                               0.20187388868506595                               0.9999999999999973
2.5                                               0.20187391845414543                               0.20187391845414546                               0.9999999999999997
2.5                                               0.2205077818141593                                0.2205077818141593                                0.9999999999999994
2.5                                               0.22050778220507322                               0.22050778220507322                               0.9999999999999999
2.5250000000000004                                0.08452713735198097                               0.08452713735198097                               1.0000000000000016
2.5250000000000004                                0.08567174685815479                               0.08567174685815479                               0.9999999999999999
2.5250000000000004                                0.08567174733058494                               0.08567174733058495                               1.0000000000000007
2.5250000000000004                                0.08910260857402065                               0.08910260857402066                               0.9999999999999968
2.5250000000000004                                0.08910329138826836                               0.08910329138826836                               0.9999999999999996
2.5250000000000004                                0.09481346178834411                               0.09481346178834413                               1.000000000000002
2.5250000000000004                                0.09481346214189142                               0.09481346214189142                               0.9999999999999987
2.5250000000000004                                0.10279214213742333                               0.10279214213742334                               0.9999999999999994
2.5250000000000004                                0.10279215654709097                               0.10279215654709098                               1.0000000000000002
2.5250000000000004                                0.11302434640127301                               0.11302434640127301                               0.999999999999998
2.5250000000000004                                0.113024346550616                                 0.113024346550616                                 0.999999999999999
2.5250000000000004                                0.12549198438577683                               0.12549198438577683                               1.000000000000001
2.5250000000000004                                0.12549198515608226                               0.12549198515608226                               1.0000000000000013
2.5250000000000004                                0.14017374268502136                               0.14017374268502136                               0.9999999999999983
2.5250000000000004                                0.1401737431644803                                0.1401737431644803                                0.9999999999999966
2.5250000000000004                                0.15312460483622437                               0.15312460483622437                               0.9999999999999983
2.5250000000000004                                0.15704519515543858                               0.15704519515543858                               1.0000000000000016
2.5250000000000004                                0.15704519583301424                               0.15704519583301424                               0.9999999999999994
2.5250000000000004                                0.15833103010931893                               0.15833103010931893                               1.0000000000000022
2.5250000000000004                                0.15833108818333178                               0.15833108818333178                               0.9999999999999994
2.5250000000000004                                0.1687574712704823                                0.1687574712704823                                0.9999999999999996
2.5250000000000004                                0.17607889738476679                               0.1760788973847668                                0.9999999999999999
2.5250000000000004                                0.17607889784847539                               0.17607889784847539                               1.0000000000000009
2.5250000000000004                                0.18231019853794403                               0.18231019853794406                               1.0000000000000016
2.5250000000000004                                0.1972443500446866                                0.19724435004468663                               0.9999999999999996
2.5250000000000004                                0.19724435151913122                               0.19724435151913125                               0.9999999999999979
2.5250000000000004                                0.2024618955271562                                0.2024618955271562                                0.9999999999999981
2.5250000000000004                                0.20246192412850578                               0.20246192412850578                               1.0000000000000013
2.5250000000000004                                0.22050778182313308                               0.2205077818231331                                0.9999999999999998
2.5250000000000004                                0.22050778221401007                               0.2205077822140101                                0.9999999999999994
2.55                                              0.08452718553040849                               0.08452718553040849                               0.9999999999999996
2.55                                              0.08567178763659682                               0.08567178763659682                               1.0000000000000002
2.55                                              0.08567178810925628                               0.0856717881092563                                0.999999999999999
2.55                                              0.08910262204445449                               0.0891026220444545                                0.9999999999999976
2.55                                              0.0891033295666975                                0.0891033295666975                                1
2.55                                              0.09481347512658893                               0.09481347512658893                               0.9999999999999993
2.55                                              0.09481347548016592                               0.09481347548016592                               0.999999999999999
2.55                                              0.10279214802983065                               0.10279214802983065                               0.9999999999999991
2.55                                              0.10279216282401175                               0.10279216282401177                               0.9999999999999986
2.55                                              0.11302434900978431                               0.11302434900978431                               1.0000000000000013
2.55                                              0.11302434915913347                               0.11302434915913347                               1.0000000000000013
2.55                                              0.1254919854704238                                0.1254919854704238                                1.0000000000000002
2.55                                              0.12549198625081912                               0.12549198625081912                               1.0000000000000016
2.55                                              0.140173743130753                                 0.140173743130753                                 1.0000000000000002
2.55                                              0.14017374361022633                               0.14017374361022633                               1.0000000000000002
2.55                                              0.1535905582854354                                0.1535905582854354                                0.9999999999999997
2.55                                              0.15704519533207723                               0.15704519533207725                               1.0000000000000024
2.55                                              0.15704519600989159                               0.15704519600989159                               1.000000000000001
2.55                                              0.15876418195546035                               0.15876418195546035                               1.0000000000000009
2.55                                              0.158764237086932                                 0.158764237086932                                 0.9999999999999992
2.55                                              0.1689815843082424                                0.1689815843082424                                0.999999999999999
2.55                                              0.1760788974526408                                0.1760788974526408                                1.0000000000000002
2.55                                              0.17607889791633669                               0.17607889791633669                               1.0000000000000042
2.55                                              0.18311876249441317                               0.1831187624944132                                0.9999999999999999
2.55                                              0.1972443500699524                                0.1972443500699524                                1.0000000000000007
2.55                                              0.1972443515444537                                0.1972443515444537                                0.9999999999999983
2.55                                              0.20304286305775893                               0.20304286305775893                               1.000000000000002
2.55                                              0.20304289226205077                               0.20304289226205077                               0.999999999999999
2.55                                              0.2205077818322645                                0.22050778183226452                               0.9999999999999993
2.55                                              0.22050778222321696                               0.22050778222321699                               0.9999999999999994
2.575                                             0.08452723224886496                               0.08452723224886496                               1.0000000000000013
2.575                                             0.08567182723148575                               0.08567182723148575                               1.0000000000000004
2.575                                             0.08567182770632666                               0.08567182770632667                               1.000000000000001
2.575                                             0.08910263510203674                               0.08910263510203674                               1.0000000000000022
2.575                                             0.08910336682649456                               0.08910336682649456                               0.9999999999999999
2.575                                             0.09481348817501696                               0.09481348817501696                               0.9999999999999984
2.575                                             0.0948134885277008                                0.0948134885277008                                1.0000000000000004
2.575                                             0.10279215383278768                               0.1027921538327877                                0.9999999999999999
2.575                                             0.10279216897742725                               0.10279216897742725                               0.9999999999999996
2.575                                             0.11302435158450014                               0.11302435158450015                               0.9999999999999979
2.575                                             0.11302435173389308                               0.1130243517338931                                1
2.575                                             0.12549198654616042                               0.12549198654616042                               0.9999999999999987
2.575                                             0.12549198733723288                               0.12549198733723288                               1.0000000000000002
2.575                                             0.14017374357546014                               0.14017374357546014                               1
2.575                                             0.14017374405495225                               0.14017374405495225                               1.0000000000000004
2.575                                             0.15404340857307747                               0.15404340857307747                               1.0000000000000009
2.575                                             0.15704519550935525                               0.15704519550935525                               0.9999999999999996
2.575                                             0.15704519618736298                               0.15704519618736298                               1.0000000000000007
2.575                                             0.15918385092149745                               0.15918385092149745                               0.9999999999999983
2.575                                             0.1591838514732718                                0.15918385147327183                               0.9999999999999984
2.575                                             0.16919871066340908                               0.16919871066340908                               0.9999999999999993
2.575                                             0.17607889752121922                               0.17607889752121922                               1.0000000000000009
2.575                                             0.17607889798499615                               0.17607889798499618                               0.9999999999999982
2.575                                             0.18391362975144726                               0.18391362975144726                               0.999999999999999
2.575                                             0.19724435009556246                               0.19724435009556246                               0.9999999999999998
2.575                                             0.19724435157049522                               0.19724435157049525                               0.9999999999999986
2.575                                             0.20361679116416262                               0.20361679116416262                               0.9999999999999996
2.575                                             0.20361679296994156                               0.20361679296994156                               0.9999999999999977
2.575                                             0.22050778184175915                               0.22050778184175915                               1.0000000000000007
2.575                                             0.22050778223270495                               0.22050778223270495                               1
2.6                                               0.08452727756858533                               0.08452727756858533                               0.9999999999999989
2.6                                               0.08567186569212032                               0.08567186569212032                               0.9999999999999974
2.6                                               0.0856718661669468                                0.0856718661669468                                0.9999999999999997
2.6                                               0.08910264775964809                               0.0891026477596481                                0.9999999999999996
2.6                                               0.08910340320140474                               0.08910340320140474                               0.999999999999998
2.6                                               0.09481350094120437                               0.09481350094120439                               1.0000000000000022
2.6                                               0.09481350129391554                               0.09481350129391555                               0.9999999999999998
2.6                                               0.10279215954841583                               0.10279215954841583                               1.0000000000000007
2.6                                               0.10279217501044845                               0.10279217501044845                               0.9999999999999984
2.6                                               0.11302435412621027                               0.11302435412621029                               0.9999999999999993
2.6                                               0.1130243542755813                                0.1130243542755813                                0.9999999999999997
2.6                                               0.12549198761300082                               0.12549198761300082                               0.9999999999999996
2.6                                               0.12549198841552628                               0.12549198841552628                               0.9999999999999983
2.6                                               0.14017374401892102                               0.14017374401892102                               0.9999999999999992
2.6                                               0.1401737444984606                                0.1401737444984606                                1.0000000000000027
2.6                                               0.15448347107745755                               0.15448347107745755                               1.0000000000000009
2.6                                               0.157045195686901                                 0.157045195686901                                 1.0000000000000002
2.6                                               0.1570451963649523                                0.1570451963649523                                1.0000000000000002
2.6                                               0.1595903562025255                                0.1595903562025255                                1.0000000000000002
2.6                                               0.1595903576006723                                0.1595903576006723                                0.9999999999999989
2.6                                               0.16940903050546996                               0.16940903050547                                  1.0000000000000002
2.6                                               0.1760788975900355                                0.17607889759003553                               1.0000000000000004
2.6                                               0.1760788980538432                                0.17607889805384322                               1.000000000000001
2.6                                               0.18469498231230647                               0.18469498231230647                               0.9999999999999973
2.6                                               0.19724435012132802                               0.19724435012132804                               1.0000000000000004
2.6                                               0.1972443515963394                                0.19724435159633943                               1.0000000000000018
2.6                                               0.20418363434785314                               0.20418363434785314                               0.999999999999998
2.6                                               0.20418363635781395                               0.20418363635781397                               0.9999999999999978
2.6                                               0.2205077818510866                                0.22050778185108663                               1.000000000000002
2.6                                               0.22050778224202522                               0.22050778224202522                               0.9999999999999989
2.625                                             0.08452732155134919                               0.08452732155134919                               1.0000000000000002
2.625                                             0.08567190306551999                               0.08567190306551999                               1.000000000000002
2.625                                             0.08567190354040102                               0.08567190354040102                               1.0000000000000007
2.625                                             0.08910266003461159                               0.08910266003461159                               1.0000000000000009
2.625                                             0.08910343872318485                               0.08910343872318485                               1
2.625                                             0.09481351343500695                               0.09481351343500696                               0.9999999999999992
2.625                                             0.09481351378763618                               0.09481351378763618                               1
2.625                                             0.10279216517967868                               0.1027921651796787                                0.9999999999999993
2.625                                             0.10279218092583513                               0.10279218092583513                               0.9999999999999998
2.625                                             0.11302435663555686                               0.11302435663555686                               0.9999999999999988
2.625                                             0.11302435678496642                               0.11302435678496642                               0.9999999999999976
2.625                                             0.12549198867117228                               0.12549198867117228                               1.0000000000000007
2.625                                             0.12549198948600515                               0.12549198948600515                               0.9999999999999999
2.625                                             0.1401737444616044                                0.14017374446160444                               0.9999999999999997
2.625                                             0.14017374494111218                               0.1401737449411122                                0.9999999999999989
2.625                                             0.15491111740970354                               0.15491111740970354                               0.9999999999999996
2.625                                             0.15704519586518573                               0.15704519586518573                               0.9999999999999983
2.625                                             0.15704519654352006                               0.15704519654352006                               0.9999999999999972
2.625                                             0.15998415815612327                               0.15998415815612327                               1.0000000000000002
2.625                                             0.15998416051192166                               0.15998416051192166                               1.0000000000000002
2.625                                             0.16961282226261132                               0.16961282226261132                               1.000000000000001
2.625                                             0.17607889765993842                               0.17607889765993842                               0.9999999999999987
2.625                                             0.17607889812369487                               0.17607889812369487                               0.9999999999999996
2.625                                             0.1854629947719261                                0.1854629947719261                                0.999999999999997
2.625                                             0.1972443501477873                                0.1972443501477873                                1.0000000000000004
2.625                                             0.19724435162315493                               0.19724435162315493                               1.0000000000000002
2.625                                             0.20474342764757847                               0.20474342764757847                               1.0000000000000007
2.625                                             0.20474343199478956                               0.20474343199478956                               0.9999999999999978
2.625                                             0.22050778186100636                               0.22050778186100636                               0.999999999999998
2.625                                             0.22050778225193468                               0.22050778225193468                               1
2.6500000000000004                                0.08452736425424776                               0.08452736425424776                               0.9999999999999994
2.6500000000000004                                0.08567193939594092                               0.08567193939594092                               0.9999999999999993
2.6500000000000004                                0.08567193987085281                               0.08567193987085282                               1
2.6500000000000004                                0.08910267194044075                               0.08910267194044075                               0.9999999999999994
2.6500000000000004                                0.08910347342208236                               0.08910347342208236                               1.0000000000000002
2.6500000000000004                                0.09481352566404155                               0.09481352566404157                               0.9999999999999993
2.6500000000000004                                0.09481352601666723                               0.09481352601666723                               0.9999999999999977
2.6500000000000004                                0.1027921707285555                                0.10279217072855551                               0.9999999999999992
2.6500000000000004                                0.10279218672554973                               0.10279218672554974                               0.9999999999999977
2.6500000000000004                                0.11302435911275353                               0.11302435911275353                               0.9999999999999996
2.6500000000000004                                0.11302435926215092                               0.11302435926215092                               0.9999999999999999
2.6500000000000004                                0.12549198972035322                               0.12549198972035322                               1.0000000000000027
2.6500000000000004                                0.1254919905482322                                0.1254919905482322                                0.9999999999999991
