x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
24	43.43481297	55.00659459	55.07461176	83.55268332	85.56246874	107.9546657	109.155713	109.1557569	112.7538555	112.7562927	118.6454974	118.6456212	126.2314145	126.2471931	127.0443514	127.0443939	137.7492312	137.7492361	150.7893307	150.7893738
24.2	43.43476094	55.00647719	55.07449358	83.55148357	85.56088312	102.6234902	103.8127551	103.8127782	107.378158	107.3807833	113.2494051	113.2494432	121.5411014	121.5411299	126.1951131	126.2109789	132.1481961	132.1481998	145.0710448	145.0710746
24.4	43.43470615	55.00634769	55.07436319	83.54978202	85.55853419	97.63937592	98.81737653	98.81740172	102.3514858	102.3545989	108.1811744	108.1811957	116.387701	116.387734	126.1806708	126.1965534	126.8988385	126.8988464	139.7057703	139.7058184
24.6	43.43464802	55.00620296	55.07421739	83.54714363	85.55463822	92.97858163	94.1457514	94.1457825	97.65036776	97.65463225	103.4322135	103.4322204	111.5608348	111.5608521	121.9778988	121.9779116	126.1728282	126.1887156	134.6706694	134.6706844
24.8	43.43458584	55.00603883	55.07405198	83.54243012	85.54678958	88.61825014	89.77494474	89.77496389	93.25288833	93.26015486	98.98301171	98.98301722	107.0373091	107.0373243	117.3619392	117.3619413	126.1678375	126.1837263	129.9420852	129.9421073
25	43.43451874	55.00584955	55.07386111	83.53142061	84.53609063	85.52237125	85.68259622	85.6826196	89.14077009	89.16139224	94.81238452	94.81239357	102.794613	102.7946347	113.0282513	113.0282555	125.4972206	125.4972407	126.1643334	126.1802224
25.2	43.43444564	55.00562701	55.07363657	80.71160101	81.84816875	81.84819644	83.47603363	84.97461453	85.33149756	85.84440809	90.90017867	90.90018191	98.81193828	98.81195294	108.9558222	108.9558244	121.3148733	121.3148869	126.1616992	126.1775879
25.4	43.43436519	55.00535936	55.0733663	77.12589294	78.25278096	78.25280765	81.55361018	81.58484254	83.62881632	85.60901977	87.22786028	87.22786115	95.07058246	95.07060511	105.1260702	105.1260747	117.3766494	117.3766572	126.1596163	126.1755046
25.6	43.43427565	55.00502859	55.07303197	73.76160299	74.87906335	74.8790916	78.19570428	78.20084499	83.58376479	83.77815025	83.77815757	85.59000871	91.55311323	91.55313692	101.5215061	101.5215136	113.6650263	113.6650408	126.1579021	126.1737898
25.8	43.43417472	55.00460565	55.07260394	70.60193011	71.71022066	71.71024651	75.00809638	75.00991926	80.5341907	80.534197	83.57367834	85.58318572	88.24247309	88.24250198	98.12493224	98.12494155	110.162635	110.1626934	124.332884	124.3329217
