% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 14:30
% Table:              Tabla 11 - Valor propio 2
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
19.200000000000003                                0.14565273566973216                               0.14565273566973216                               1.0000000000000004
19.200000000000003                                0.14997853288091004                               0.14997853288091004                               0.999999999999999
19.200000000000003                                0.16340553493932336                               0.16340553493932336                               0.9999999999999997
19.200000000000003                                0.1646638194496946                                0.1646638194496946                                1.0000000000000004
19.200000000000003                                0.16708565872527933                               0.16708565872527933                               1
19.200000000000003                                0.18348528100405515                               0.18348528100405515                               1.0000000000000016
19.200000000000003                                0.18605921879772752                               0.18605921879772755                               0.9999999999999998
19.200000000000003                                0.19161418298856414                               0.19161418298856414                               0.9999999999999991
19.200000000000003                                0.20589856675446927                               0.2058985667544693                                1.0000000000000002
19.3                                              0.06306287465292958                               0.06306287465292959                               1.0000000000000009
19.3                                              0.07064003045080842                               0.07064003045080842                               1
19.3                                              0.07118315559763294                               0.07118315559763294                               0.9999999999999997
19.3                                              0.08609756219578624                               0.08609756219578624                               1.000000000000002
19.3                                              0.08655673001597988                               0.0865567300159799                                0.9999999999999994
19.3                                              0.08785933759277773                               0.08785933759277773                               0.9999999999999979
19.3                                              0.08920971666519674                               0.08920971666519675                               0.9999999999999994
19.3                                              0.090239973423744                                 0.090239973423744                                 1.0000000000000018
19.3                                              0.0918658872258346                                0.0918658872258346                                0.9999999999999993
19.3                                              0.09402681256776883                               0.09402681256776885                               0.9999999999999982
19.3                                              0.09813163625062583                               0.09813163625062585                               1.0000000000000004
19.3                                              0.0988603731931818                                0.0988603731931818                                0.9999999999999988
19.3                                              0.10097587735808716                               0.10097587735808716                               0.9999999999999988
19.3                                              0.10675832423268443                               0.10675832423268443                               0.9999999999999993
19.3                                              0.11002229234478139                               0.11002229234478139                               0.9999999999999989
19.3                                              0.1175958960904734                                0.11759589609047341                               1.0000000000000002
19.3                                              0.12112873917190126                               0.12112873917190126                               0.9999999999999997
19.3                                              0.12457846150821716                               0.12457846150821718                               1.0000000000000022
19.3                                              0.1307772223622232                                0.1307772223622232                                0.9999999999999974
19.3                                              0.13425475215434116                               0.13425475215434116                               0.9999999999999993
19.3                                              0.13810566127714013                               0.13810566127714013                               0.9999999999999993
19.3                                              0.14628591792867054                               0.14628591792867054                               0.9999999999999983
19.3                                              0.1493559106083348                                0.1493559106083348                                1.000000000000001
19.3                                              0.164125347297495                                 0.164125347297495                                 1.0000000000000004
19.3                                              0.16436885425387815                               0.16436885425387815                               1.000000000000001
19.3                                              0.16638237728804411                               0.16638237728804411                               0.9999999999999994
19.3                                              0.1842920949252269                                0.18429209492522694                               1.000000000000002
19.3                                              0.18527608084494562                               0.18527608084494562                               1.0000000000000009
19.3                                              0.19197802067800393                               0.19197802067800393                               1.0000000000000004
19.3                                              0.205964535690627                                 0.20596453569062703                               0.9999999999999989
19.400000000000002                                0.06307923829463263                               0.06307923829463263                               1.0000000000000007
19.400000000000002                                0.07073841643647832+8.083444061205662E-17i        0.07073841643647832+8.083444061205662E-17i        0.9999999999999977
19.400000000000002                                0.07112037947741691-7.949743257195329E-17i        0.07112037947741691-7.94974325719533E-17i         1
19.400000000000002                                0.08613865212475103                               0.08613865212475104                               1.0000000000000018
19.400000000000002                                0.08651413525043057                               0.08651413525043058                               0.9999999999999994
19.400000000000002                                0.08798441430428695                               0.08798441430428695                               0.9999999999999997
19.400000000000002                                0.08908374050448069                               0.0890837405044807                                1.0000000000000004
19.400000000000002                                0.09018687661488829                               0.09018687661488829                               1.0000000000000013
19.400000000000002                                0.0920752344342422                                0.09207523443424222                               1.0000000000000007
19.400000000000002                                0.0938177604610576                                0.09381776046105761                               1.0000000000000007
19.400000000000002                                0.09842521073469335                               0.09842521073469335                               0.9999999999999991
19.400000000000002                                0.09896099390071635                               0.09896099390071635                               0.9999999999999992
19.400000000000002                                0.10068406192568777                               0.10068406192568777                               1.0000000000000007
19.400000000000002                                0.10713601207085922                               0.10713601207085924                               1.0000000000000024
19.400000000000002                                0.10964804099601871                               0.10964804099601871                               0.9999999999999999
19.400000000000002                                0.1180603298939526                                0.1180603298939526                                0.9999999999999996
19.400000000000002                                0.12067240504927806                               0.12067240504927808                               1.0000000000000002
19.400000000000002                                0.12436114847140828                               0.12436114847140828                               0.9999999999999989
19.400000000000002                                0.13132743240734523                               0.13132743240734523                               0.9999999999999981
19.400000000000002                                0.13371673063810097                               0.13371673063810097                               1.000000000000003
19.400000000000002                                0.13838410288928707                               0.13838410288928707                               1.0000000000000002
19.400000000000002                                0.14692228349447117                               0.14692228349447117                               0.9999999999999994
19.400000000000002                                0.14873666620362713                               0.14873666620362716                               0.9999999999999979
19.400000000000002                                0.16407454668321786                               0.1640745466832179                                0.9999999999999981
19.400000000000002                                0.1648483449636154                                0.1648483449636154                                1
19.400000000000002                                0.1656824919352481                                0.1656824919352481                                0.9999999999999999
19.400000000000002                                0.18449635298913042                               0.18449635298913045                               1
19.400000000000002                                0.18510209941869346                               0.18510209941869346                               0.9999999999999994
19.400000000000002                                0.19234214152967058                               0.19234214152967058                               1.0000000000000002
19.400000000000002                                0.20510622892072067-1.4092756502497032E-14i       0.2051062289207207-1.4092756502497032E-14i        1.0000000000000018
19.5                                              0.06309610586109016                               0.06309610586109016                               1
