x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
20.2	38.66763019	53.68505467	58.37463328	83.89533274	85.68088461	126.1088244	126.2501823	160.560198	160.8096376	161.5579565	162.8051548	163.9380963	164.5512326	166.7961903	169.5400285	172.7827481	176.2812868	176.4748091	176.5243506	180.7648381
20.4	38.66755481	53.68496596	58.37457188	83.89509593	85.68062984	126.1078767	126.2492154	160.560198	160.8096376	161.5579565	162.8051548	163.9232359	164.5512326	166.7961903	169.5400285	172.7827481	176.276749	176.4699652	176.5243506	180.7648381
20.6	38.66745167	53.68483145	58.37447766	83.89482459	85.68030357	126.1067894	126.2481469	160.560198	160.8096376	161.5579565	162.8051548	163.9053865	164.5512326	166.7961903	169.5400285	172.7827481	176.2714562	176.4642976	176.5243506	180.7648381
20.8	38.66729487	53.68466308	58.37430931	83.89447601	85.67989352	126.1055451	126.246891	160.560198	160.8096376	161.5579565	162.8051548	163.882861	164.5512326	166.7961903	169.5400285	172.7827481	176.2650558	176.4573896	176.5243506	180.7648381
21	38.66720487	53.68455584	58.37422505	83.8942102	85.67958882	126.1043463	126.2456893	160.560198	160.8096376	161.5579565	162.8051548	163.8525902	164.5512326	166.7961903	169.5400285	172.7827481	176.2573116	176.4489843	176.5243506	180.7648381
21.2	38.66711744	53.68445139	58.37414315	83.89394026	85.67927775	126.1030258	126.2443625	160.560198	160.8096376	161.5579565	162.8051548	163.8080243	164.5512326	166.7961903	169.5400285	172.7827481	176.2469861	176.4376737	176.5243506	180.7648381
21.4	38.66703167	53.68434862	58.37406265	83.89366197	85.67895515	126.1015301	126.2428542	160.560198	160.8096376	161.5579565	162.8051548	163.7326245	164.5512326	166.7961903	169.5400285	172.7827481	176.2316147	176.4205816	176.5243506	180.7648381
21.6	38.66694674	53.68424653	58.37398266	83.89337061	85.67861505	126.0997791	126.2410795	160.560198	160.8096376	161.5579565	162.8051548	163.5681984	164.5512326	166.7961903	169.5400285	172.7827481	176.2026807	176.3828586	176.5243506	179.0458637
21.8	38.66686184	53.6841441	58.37390223	83.89306031	85.67824989	126.097644	126.2388977	160.560198	160.8096376	161.5579565	162.8051548	162.8963518	164.5512326	166.7961903	169.4068369	169.5400286	172.7827481	175.8603058	176.331444	176.5243506
22	38.66677615	53.68404029	58.37382034	83.89272363	85.67784979	126.0948974	126.2360515	157.3281093	160.560198	160.8096376	161.5579565	162.8051548	164.5512325	164.6903682	166.6122807	166.7961903	169.5400285	172.7827481	174.8235732	176.1025612
22.2	38.66668881	53.68393397	58.37373587	83.89235062	85.67740106	126.0910867	126.231988	147.9011798	156.778379	160.560198	160.8096376	161.5579565	162.8051548	163.5617796	164.5512326	165.946705	166.7961903	169.5400285	172.7656641	172.7827485
22.4	38.66659889	53.6838239	58.37364745	83.89192726	85.6768836	126.0851199	126.2250887	138.5031465	147.2839098	155.5614123	160.560198	160.8096376	161.5579565	162.8051548	163.5210135	164.2402043	164.5512326	166.7961903	169.5400285	171.059886
22.6	38.66650534	53.68370864	58.37355336	83.89143282	85.67626599	126.0732612	126.202322	129.5028262	138.2288104	146.5459891	154.4774603	160.560198	160.8096376	161.5579565	161.7870152	162.8051548	164.3985414	164.5512326	166.7961903	169.0216187
22.8	38.66640693	53.68358644	58.37345135	83.89083494	85.67549514	120.9122681	126.0216472	126.2196621	129.6851658	137.96841	145.8806361	153.3602378	160.4664041	160.560198	160.8096376	161.5579565	162.8051548	164.1195646	164.5512326	166.7961903
23	38.66630219	53.68345517	58.37333836	83.89007942	85.67447115	112.8429953	121.4662323	126.1250182	126.1327997	129.9308392	137.7679908	145.2533525	152.3508889	158.9056306	160.560198	160.8096376	161.5579565	162.8051548	164.1422964	164.5512326
23.2	38.66618928	53.68331206	58.37320993	83.88906718	85.67297368	105.246488	113.8763315	122.0830136	126.041899	126.3404104	130.1725967	137.6113018	144.7063721	151.2870998	157.3840304	160.560198	160.8096376	161.5579565	161.9653047	162.8051548
23.4	38.66606588	53.68315345	58.37305931	83.88759421	85.67037041	98.11546054	106.7299281	114.9774043	122.8241125	126.2011769	126.2698433	130.4343056	137.5263955	144.1186438	150.2181371	154.9292343	160.560198	160.8096376	161.2864869	161.5579565
23.6	38.66592892	53.68297431	58.37287557	83.88515901	85.66348887	91.43374485	100.0270473	108.2691422	116.1543901	123.6824355	126.1248896	126.2653809	130.7972564	137.3943642	143.4962123	148.2991344	154.5493793	155.6395315	160.560198	160.8096376
23.8	38.66577428	53.6827675	58.37263961	83.88010091	85.05780546	85.77403194	93.75036909	101.9786933	109.8587536	117.3769959	124.4284943	126.1638112	126.2348235	131.1047251	137.1988314	142.0835475	148.2371166	149.4184433	160.0864307	160.1238431
24	38.66559615	53.68252232	58.37231449	79.28393081	83.86160289	85.6793971	87.88538108	96.08587521	103.9550319	111.4643169	118.5445123	125.0517823	126.1208148	126.3729322	131.3016598	136.259544	142.3255022	143.6008195	154.0570106	154.1002789
24.2	38.6653862	53.682222	58.37181788	73.79638124	82.26944259	83.96748378	85.66627185	90.57114788	98.42286005	105.9246071	113.0063676	119.6107507	125.6885471	126.1955622	126.2725793	130.8035221	136.7909214	138.1632299	148.4055093	148.4551934
24.4	38.66513172	53.68183822	58.37091954	68.65374153	77.1645931	83.90986743	85.21970637	85.83969546	93.23741347	100.7324291	107.8131748	114.4309718	120.5805677	125.6823359	126.110517	126.2632187	131.6106692	133.0813131	143.1064119	143.1632314
24.6	38.6648125	53.68131903	58.36863551	63.83534933	72.33402244	80.51441598	83.90184005	85.69085927	88.37562023	95.86479939	102.9432486	109.5688528	115.7261459	120.892603	126.0012857	126.2280757	126.8520063	128.348257	138.1372769	138.2022191
24.8	38.66439409	53.6805564	58.34644666	59.33723964	67.79991697	75.97013126	83.81361845	83.89922862	85.68010651	91.30003764	98.37386386	105.0054057	111.1701931	116.3939117	122.1523055	123.8329675	126.137957	126.2874904	133.4751656	133.5493275
25	38.6638122	53.67927895	55.06055759	58.3810508	63.54329282	71.69987388	79.53178548	83.89595555	85.65354703	87.03400396	94.08281418	100.7191247	106.8915359	112.1689211	117.884956	119.6835039	126.1203364	126.2616537	129.0997669	129.1848374
25.2	38.66293138	51.08066651	53.67654297	58.37669751	59.54528761	67.68623014	75.50677926	82.95537003	83.89348252	85.69839906	90.0497294	96.68954662	102.8696535	108.1971831	113.8687998	115.7810626	124.9589669	125.052958	126.1391772	126.2823417
25.4	38.66140747	47.33705344	53.66509727	55.79456278	58.37537808	63.91113452	71.72078491	79.17123033	83.8878151	85.68813286	86.25883316	92.89829338	99.08605938	104.46029	110.0912518	112.1188799	121.0997584	121.2077525	126.1227165	126.2646458
25.6	38.6580299	43.81597521	52.21120033	53.7075745	58.37456737	60.3575101	68.15643322	75.60199298	82.66326792	83.90820629	85.68438747	89.32836532	95.52346689	100.9410647	106.5358424	108.6805515	117.4556851	117.5784116	126.1186599	126.2603002
25.8	38.64337162	40.51043939	48.89260042	53.68971161	57.00772611	58.37469531	64.79684609	72.23610846	79.30392502	83.8965012	85.6684129	85.9759832	92.16499132	97.62264862	103.1857003	105.4489469	114.0200108	114.1590774	126.115232	126.2564877
26	37.32560259	38.69719698	45.74894967	53.68599635	53.84810347	58.37409878	61.62686733	69.05906372	76.12484548	82.78099229	83.89273522	85.68414047	88.99584425	94.4898515	100.0253384	102.4084109	110.7777841	110.935124	123.6782374	123.6806485
26.2	34.39195796	38.67562004	42.77948291	50.86435017	53.68342534	58.37369857	58.63363061	66.05793235	73.12074533	79.77939093	83.88533166	85.68223998	86.00665221	91.52988216	97.04182664	99.54536973	107.7164161	107.894096	120.4739896	120.4768203
26.4	31.60370517	38.67155966	39.97254066	48.04376858	53.67833843	55.80660731	58.37320407	63.21988723	70.27924956	76.93975572	83.13314596	83.92477952	85.68072695	88.72997032	94.22189169	96.8462916	104.8225388	105.0228652	117.4386339	117.4419634
26.6	28.96403075	37.3162386	38.66964059	45.37419724	53.09182199	53.71217007	58.3720524	60.53327894	67.58825612	74.25027307	80.47300143	83.90086182	85.67437086	86.08269383	91.55317622	94.29847204	102.0836862	102.3091907	114.5597644	114.5636848
26.8	26.46398362	34.80025113	38.66814795	42.84539511	50.57359434	53.68998649	57.97479816	58.38306103	65.03738002	71.70057457	77.93217944	83.56017928	83.89689729	85.68052476	89.02534179	91.89106434	99.48935293	99.74276546	111.8270077	111.8315909
27	24.09398712	32.41463939	38.66552	40.44853603	48.16633083	53.68734332	55.56596493	58.37477169	62.61671166	69.28075936	75.51925053	81.17320736	83.8934767	85.67816296	86.62919048	89.6139996	97.02949871	97.31379293	109.2304058	109.2357819
27.2	21.84502879	30.15027144	38.15518983	38.68086172	45.87896737	53.27079958	53.68605162	58.37395356	60.31710764	66.9816638	73.22620654	78.90434882	83.87260046	84.37215026	85.67339624	87.45978864	94.69475359	95.01314498	106.7606098	106.7669169
27.4	19.70880433	27.99877506	36.00041502	38.67064561	43.70408301	51.08802162	53.6849874	58.13030243	58.37345518	64.79492564	71.04494336	76.7456733	82.17692077	83.90275142	85.36306686	85.72231059	92.47660908	92.83252784	104.4091731	104.4165566
27.6	17.67757181	25.95236507	33.94188594	38.6693485	41.63408399	49.0100684	53.6833901	56.04895304	58.37290998	62.71276153	68.96767673	74.68945517	80.12074661	83.45459096	83.89851763	85.68566152	90.36697351	90.76412391	102.1679638	102.1765679
27.8	15.74426921	24.00397326	31.98077188	38.66872234	39.66200799	47.02998127	53.67056528	54.07665905	58.37188535	60.72857541	66.98747656	72.72888167	78.15949323	81.60809928	83.89688489	85.68206296	88.35883123	88.80131043	100.0301007	100.0401508
28	13.90238371	22.14707489	30.11098228	37.78134406	38.66829479	45.14124016	52.16423008	53.68910544	58.36426114	58.84188936	65.09781267	70.85748437	76.2885337	79.84812926	83.89561651	85.67872251	86.44560826	86.93873841	97.98891837	98.00064886
28.2	12.14585234	20.37559551	28.32653596	35.98601802	38.66793252	43.33777904	50.35778057	53.68677475	57.019994	58.37664245	63.29259042	69.06926282	74.50200514	78.16942312	83.89267877	84.62270107	85.15544827	85.68927114	96.03820834	96.05186989
28.4	10.46910019	18.68394072	26.62187408	34.27043068	38.66753187	41.61403429	48.62928848	53.68594829	55.29160614	58.37466746	61.56619142	67.35867675	72.79426383	76.56623267	82.87460119	83.4767241	83.89764536	85.68249104	94.17218921	94.18811648
28.6	8.866982229	17.06697089	24.99186504	32.62944262	38.66671973	39.96522335	46.97478379	53.63593588	53.68543644	58.37398298	59.91348683	65.72067919	71.16013532	75.0331508	81.21070432	81.87458604	83.89575824	85.68110872	92.38567731	92.40421082
28.8	7.334777944	15.51995663	23.43179328	31.05833596	38.37934987	38.67276844	45.38975958	52.04933214	53.68501528	58.32981571	58.37351738	64.15067763	69.59487758	73.56520795	79.61818518	80.3491358	83.89499103	85.68024381	90.67399788	90.69554304
