% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 20:17
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
4                                                 0.1315361953888619                                0.1315361953888619                                0.9999999999999986
4                                                 0.14034923307871497                               0.14034923307871497                               0.9999999999999977
4                                                 0.1403492333994515                                0.1403492333994515                                1.0000000000000002
4                                                 0.15717778810147187                               0.15717778810147187                               0.9999999999999987
4                                                 0.15717778836183688                               0.15717778836183688                               1.0000000000000024
4                                                 0.17618213709465477                               0.17618213709465477                               1
4                                                 0.17618213727919124                               0.17618213727919124                               0.9999999999999992
4                                                 0.17817549752927475                               0.17817549752927478                               0.9999999999999998
4                                                 0.17907603398956737                               0.17907603398956737                               0.9999999999999991
4                                                 0.19732655813845645                               0.19732655813845648                               0.9999999999999998
4                                                 0.1973265592828308                                0.19732655928283083                               0.9999999999999978
5                                                 0.05998114932718358                               0.05998114932718359                               1.000000000000002
5                                                 0.06937206616876548                               0.06937206616876548                               1.0000000000000004
5                                                 0.0704686380156545                                0.0704686380156545                                0.9999999999999997
5                                                 0.07575683859024661                               0.07575683859024661                               0.9999999999999977
5                                                 0.08051052845291304                               0.08051052845291304                               1.0000000000000024
5                                                 0.08492520981853563                               0.08492520981853563                               0.9999999999999988
5                                                 0.08895706346514669                               0.08895706346514669                               0.9999999999999994
5                                                 0.09045314561865228                               0.0904531456186523                                0.9999999999999983
5                                                 0.09238801557322743                               0.09238801557322744                               1.0000000000000013
5                                                 0.09610252240090042                               0.09610252240090042                               1.0000000000000009
5                                                 0.09694958865280406                               0.09694958865280406                               1.0000000000000002
5                                                 0.09811351449160531                               0.09811351449160531                               0.9999999999999997
5                                                 0.10368023186679043                               0.10368023186679043                               0.9999999999999998
5                                                 0.10370560320189935                               0.10370560320189937                               1.0000000000000009
5                                                 0.11357980745736859                               0.11357980745736859                               1.0000000000000007
5                                                 0.11357995857089466                               0.11357995857089466                               0.9999999999999992
5                                                 0.12587100708230237                               0.12587100708230237                               1.000000000000002
5                                                 0.12587101184440735                               0.12587101184440735                               0.9999999999999989
5                                                 0.13149729574577984                               0.13149729574577984                               1.0000000000000007
5                                                 0.13155933413077048                               0.13155933413077048                               0.9999999999999993
5                                                 0.14044831415854858                               0.14044831415854858                               1.000000000000001
5                                                 0.1404483145909852                                0.1404483145909852                                1.0000000000000002
5                                                 0.15725253408345286                               0.15725253408345286                               1.0000000000000007
5                                                 0.15725253434668984                               0.15725253434668984                               1.0000000000000004
5                                                 0.1762402887626826                                0.1762402887626826                                1
5                                                 0.17817927434313002                               0.17817927434313002                               1
5                                                 0.17907595382081665                               0.17907595382081665                               1.0000000000000022
5                                                 0.19737284202106606                               0.19737284202106606                               1.0000000000000004
5                                                 0.2137225249038367                                0.2137225249038367                                1.0000000000000009
5                                                 0.2206117738227167                                0.2206117738227167                                0.9999999999999986
6.000000000000001                                 0.05958164904583846                               0.05958164904583846                               0.9999999999999992
6.000000000000001                                 0.0692544347959059                                0.0692544347959059                                1.0000000000000007
6.000000000000001                                 0.07078816423273199                               0.07078816423273199                               1.0000000000000004
6.000000000000001                                 0.07375317313971079                               0.07375317313971079                               1.0000000000000009
6.000000000000001                                 0.0789876374023636                                0.0789876374023636                                0.9999999999999992
6.000000000000001                                 0.08389353818968284                               0.08389353818968284                               0.9999999999999981
6.000000000000001                                 0.08843598299019913                               0.08843598299019913                               0.9999999999999998
6.000000000000001                                 0.09050106332571596                               0.09050106332571596                               1.0000000000000016
6.000000000000001                                 0.0924871331907994                                0.0924871331907994                                0.9999999999999991
6.000000000000001                                 0.09639123714348416                               0.09639123714348416                               1.0000000000000024
6.000000000000001                                 0.09780361716607443                               0.09780361716607443                               0.9999999999999996
6.000000000000001                                 0.098343958154434                                 0.098343958154434                                 1.000000000000001
6.000000000000001                                 0.1040700450121854                                0.1040700450121854                                0.999999999999998
6.000000000000001                                 0.10416329218867086                               0.10416329218867086                               1.0000000000000013
6.000000000000001                                 0.11382924518534387                               0.11382924518534389                               0.9999999999999979
6.000000000000001                                 0.11383003897945518                               0.11383003897945518                               1.0000000000000024
6.000000000000001                                 0.12603941911063088                               0.12603941911063088                               0.9999999999999998
6.000000000000001                                 0.1260394301097879                                0.1260394301097879                                1.0000000000000007
6.000000000000001                                 0.13148923623666156                               0.13148923623666156                               0.9999999999999991
6.000000000000001                                 0.13158754136260534                               0.13158754136260534                               1.0000000000000018
6.000000000000001                                 0.14056976518759023                               0.14056976518759026                               1.0000000000000016
6.000000000000001                                 0.14056976573330576                               0.14056976573330576                               0.9999999999999988
6.000000000000001                                 0.15734404634686505                               0.15734404634686508                               1
6.000000000000001                                 0.15734404667914606                               0.15734404667914606                               0.9999999999999992
6.000000000000001                                 0.17631143896313808                               0.17631143896313808                               0.999999999999999
6.000000000000001                                 0.17631143929073445                               0.17631143929073448                               1
6.000000000000001                                 0.17818387352492437                               0.1781838735249244                                1.0000000000000007
6.000000000000001                                 0.17907586749748594                               0.17907586749748594                               1.0000000000000016
6.000000000000001                                 0.19742944990040884                               0.19742944990040887                               1.0000000000000007
6.000000000000001                                 0.1974294507577515                                0.1974294507577515                                1.000000000000002
7.000000000000001                                 0.05913876182367574                               0.05913876182367574                               0.9999999999999998
7.000000000000001                                 0.06911627643437167                               0.06911627643437167                               1.0000000000000004
7.000000000000001                                 0.0710962230279397                                0.0710962230279397                                0.9999999999999986
7.000000000000001                                 0.07177051305542705                               0.07177051305542705                               0.9999999999999997
7.000000000000001                                 0.07740592126064433                               0.07740592126064433                               1.000000000000001
7.000000000000001                                 0.08276081540065236                               0.08276081540065236                               1.0000000000000002
7.000000000000001                                 0.0877665530539654                                0.0877665530539654                                0.9999999999999994
7.000000000000001                                 0.09056952679893605                               0.09056952679893605                               1.0000000000000016
7.000000000000001                                 0.09232928635892716                               0.09232928635892716                               1
7.000000000000001                                 0.09657006460658729                               0.0965700646065873                                1.000000000000001
7.000000000000001                                 0.09796552296072471                               0.09796552296072471                               1.0000000000000004
7.000000000000001                                 0.09922870466027753                               0.09922870466027753                               0.9999999999999986
7.000000000000001                                 0.10450993372421181                               0.10450993372421183                               0.999999999999999
7.000000000000001                                 0.10477492455257933                               0.10477492455257935                               1.0000000000000002
7.000000000000001                                 0.11412767249534779                               0.1141276724953478                                1.0000000000000007
7.000000000000001                                 0.11413107624351383                               0.11413107624351385                               0.9999999999999997
7.000000000000001                                 0.12623975929663603                               0.12623975929663603                               1.000000000000002
7.000000000000001                                 0.12623978893949947                               0.1262397889394995                                1.0000000000000016
7.000000000000001                                 0.13147980842359425                               0.13147980842359425                               0.9999999999999996
7.000000000000001                                 0.1316207780474848                                0.1316207780474848                                1.000000000000004
7.000000000000001                                 0.14071380434712485                               0.14071380434712485                               1.000000000000001
7.000000000000001                                 0.14071380498283537                               0.14071380498283537                               0.9999999999999996
7.000000000000001                                 0.1574524203221575                                0.1574524203221575                                1.0000000000000002
7.000000000000001                                 0.15745242073608412                               0.15745242073608412                               1.000000000000001
7.000000000000001                                 0.17639563487501425                               0.17639563487501425                               1
7.000000000000001                                 0.17639563527619112                               0.17639563527619115                               1.000000000000002
7.000000000000001                                 0.17818928489726138                               0.17818928489726138                               0.9999999999999989
7.000000000000001                                 0.17907578192808776                               0.17907578192808776                               1.0000000000000007
7.000000000000001                                 0.1974964077798783                                0.19749640777987834                               1.0000000000000002
7.000000000000001                                 0.19749640848052336                               0.19749640848052338                               1.0000000000000022
8                                                 0.05865973232274308                               0.05865973232274309                               1.0000000000000007
8                                                 0.06895781415436363                               0.06895781415436363                               0.9999999999999978
8                                                 0.06964927431963211                               0.06964927431963211                               1.0000000000000016
8                                                 0.07154895490399436                               0.07154895490399436                               1.0000000000000004
8                                                 0.07577796393604748                               0.07577796393604748                               0.9999999999999984
8                                                 0.08154865336448011                               0.08154865336448011                               1
