% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 11 2026, 14:53
% Table:              Tabla 4 - Valor propio
% R_1 (nm)                                        lambda                                            Energía propia (meV)                              Probabilidad total (1)
9                                                 0.028256198102048574                              28.25619810204857                                 0.9999999999999993
9                                                 0.031322074476865455                              31.32207447686545                                 1.0000000000000018
9                                                 0.03418691194158653                               34.18691194158653                                 1.0000000000000016
9                                                 0.03941222575529832                               39.412225755298316                                1.0000000000000009
9                                                 0.03981125832504048                               39.81125832504048                                 1.0000000000000016
9                                                 0.0450781207962926                                45.078120796292595                                0.9999999999999993
9                                                 0.04727716406779358                               47.27716406779358                                 0.9999999999999993
9                                                 0.05002767204896576                               50.027672048965755                                0.9999999999999997
9                                                 0.0540105798000304                                54.0105798000304                                  1.000000000000002
9                                                 0.054905253331572854                              54.905253331572844                                0.9999999999999977
9                                                 0.05905938153225915                               59.05938153225914                                 0.9999999999999996
9                                                 0.060183064633647046                              60.18306463364704                                 1.0000000000000013
