% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 16 2026, 22:23
% Table:              Tabla 6 - Valor propio 2
% n                                               lambda                                            Energía propia (meV)                              Probabilidad total (1)
1.3                                               0.02029919147906714                               20.29919147906714                                 0.9999999999999997
1.3                                               0.02029919327182804                               20.299193271828035                                1.0000000000000018
1.3                                               0.0241854447458784                                24.185444745878396                                1.000000000000002
1.3                                               0.024185445046655804                              24.1854450466558                                  1.0000000000000002
1.3                                               0.029567002563151895                              29.567002563151892                                1.0000000000000002
1.3                                               0.029567003107539333                              29.56700310753933                                 0.9999999999999996
1.3                                               0.03638884083301018                               36.38884083301018                                 0.9999999999999996
1.3                                               0.03638884113672525                               36.38884113672525                                 0.9999999999999987
1.3                                               0.044586279237088716                              44.58627923708871                                 1.0000000000000002
1.3                                               0.04458628023215281                               44.5862802321528                                  0.999999999999999
1.3                                               0.05408946700713985                               54.089467007139845                                1.0000000000000013
1.3                                               0.05408946735290063                               54.08946735290062                                 1.000000000000001
1.3                                               0.05597075191298235                               55.970751912982344                                1.0000000000000007
1.3                                               0.06139766248539548                               61.39766248539547                                 0.9999999999999996
1.3                                               0.06482827465775814                               64.82827465775814                                 1.0000000000000022
1.3                                               0.06482827515809744                               64.82827515809744                                 1.0000000000000007
1.3                                               0.06837395714807393                               68.37395714807393                                 1.0000000000000009
1.3                                               0.06916160614424291                               69.1616061442429                                  1.0000000000000004
1.3                                               0.069206993785545                                 69.206993785545                                   0.9999999999999999
1.3                                               0.07062699277450779                               70.62699277450778                                 0.9999999999999984
1.3                                               0.07169120441675465                               71.69120441675464                                 1.0000000000000009
1.3                                               0.07169185092477741                               71.69185092477741                                 1.0000000000000007
1.3                                               0.07585090164400349                               75.85090164400347                                 1.0000000000000009
1.3                                               0.0758509564293525                                75.8509564293525                                  1.0000000000000004
1.3                                               0.07673686953339122                               76.73686953339121                                 0.9999999999999987
1.3                                               0.07673687009792132                               76.73687009792131                                 0.9999999999999988
1.3                                               0.08167624717797577                               81.67624717797575                                 1.0000000000000018
1.4                                               0.01716402829936202                               17.164028299362016                                0.9999999999999988
1.4                                               0.01795003023005555                               17.950030230055546                                1.0000000000000002
1.4                                               0.017950038666704887                              17.950038666704884                                0.999999999999999
1.4                                               0.020299192119887843                              20.29919211988784                                 0.9999999999999986
1.4                                               0.02029919308906339                               20.299193089063387                                0.9999999999999994
1.4                                               0.02418544462838322                               24.18544462838322                                 0.9999999999999999
1.4                                               0.02418544520990301                               24.18544520990301                                 1.0000000000000013
1.4                                               0.029567002653337976                              29.567002653337973                                0.9999999999999992
1.4                                               0.029567002987876997                              29.567002987876993                                1.0000000000000002
1.4                                               0.03638884064950999                               36.38884064950999                                 1.0000000000000004
1.4                                               0.03638884127817554                               36.38884127817554                                 0.9999999999999992
1.4                                               0.04458627933882828                               44.58627933882827                                 0.9999999999999996
1.4                                               0.04458628008678034                               44.586280086780334                                1.0000000000000004
1.4                                               0.05408946708509163                               54.08946708509162                                 1.0000000000000016
1.4                                               0.05408946723198389                               54.08946723198389                                 0.9999999999999994
1.4                                               0.05739448408317216                               57.39448408317216                                 0.9999999999999991
1.4                                               0.06244943193573047                               62.449431935730466                                1.0000000000000004
1.4                                               0.06482827457651202                               64.82827457651202                                 1.0000000000000022
1.4                                               0.06482827519812029                               64.82827519812028                                 1.0000000000000018
1.4                                               0.06837458622522646                               68.37458622522647                                 1.0000000000000013
1.4                                               0.06918220192268573                               69.18220192268573                                 1.0000000000000002
1.4                                               0.0692081237572295                                69.20812375722949                                 0.9999999999999999
1.4                                               0.07169133016864071                               71.6913301686407                                  0.999999999999999
1.4                                               0.07169194486410926                               71.69194486410926                                 1.0000000000000004
1.4                                               0.07227772588759482                               72.27772588759481                                 1.0000000000000024
1.4                                               0.07585090662446613                               75.85090662446612                                 1.0000000000000018
1.4                                               0.07585098514801084                               75.85098514801084                                 1.0000000000000013
1.4                                               0.07673686962162134                               76.73686962162132                                 0.999999999999999
1.4                                               0.07673687009204738                               76.73687009204737                                 0.9999999999999999
1.4                                               0.08167624753168773                               81.67624753168772                                 0.9999999999999996
1.5                                               0.017164030037413874                              17.164030037413873                                0.9999999999999987
1.5                                               0.017950031262966765                              17.95003126296676                                 1.000000000000001
1.5                                               0.017950039625104927                              17.950039625104925                                0.9999999999999986
1.5                                               0.02029919193369424                               20.29919193369424                                 1.0000000000000007
1.5                                               0.020299193878213953                              20.299193878213952                                1.000000000000001
1.5                                               0.02418544486745791                               24.185444867457907                                0.9999999999999998
1.5                                               0.024185445190028992                              24.18544519002899                                 0.9999999999999991
1.5                                               0.029567002546555435                              29.567002546555432                                0.9999999999999993
1.5                                               0.029567003239759776                              29.567003239759774                                1
1.5                                               0.036388841018065235                              36.38884101806523                                 1.0000000000000007
1.5                                               0.036388841040280104                              36.3888410402801                                  0.9999999999999997
1.5                                               0.04458627942987782                               44.58627942987782                                 0.999999999999999
1.5                                               0.04458628012098081                               44.5862801209808                                  0.9999999999999979
1.5                                               0.05408946692637456                               54.08946692637456                                 1.0000000000000002
1.5                                               0.054089467510115195                              54.08946751011519                                 0.9999999999999982
1.5                                               0.05866033771280868                               58.660337712808676                                1
1.5                                               0.06339617793165106                               63.39617793165105                                 1.0000000000000013
1.5                                               0.06482827468210392                               64.82827468210391                                 1.0000000000000022
1.5                                               0.06482827520411823                               64.82827520411821                                 0.9999999999999982
1.5                                               0.06837529089015598                               68.37529089015598                                 1.0000000000000004
1.5                                               0.06918810994118571                               69.1881099411857                                  1.000000000000001
1.5                                               0.06920948326486875                               69.20948326486874                                 0.9999999999999994
1.5                                               0.07169143748741381                               71.69143748741381                                 0.9999999999999998
1.5                                               0.07169203374673873                               71.69203374673872                                 1.0000000000000016
1.5                                               0.07380157163065691                               73.80157163065691                                 0.9999999999999998
1.5                                               0.0758509128076474                                75.85091280764739                                 0.9999999999999996
1.5                                               0.07585104413619356                               75.85104413619355                                 0.999999999999999
1.5                                               0.07673686988359175                               76.73686988359174                                 0.9999999999999991
1.5                                               0.07673687021330354                               76.73687021330353                                 1.0000000000000022
1.5                                               0.08167624793509702                               81.67624793509701                                 1.0000000000000009
