% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 21:01
% Table:              Tabla 9 - Valor propio 2
% n                                               lambda                                            Energía propia (eV)                               Probabilidad total (1)
2.5                                               0.08909504585892128                               0.08909504585892128                               0.9999999999999964
2.52                                              0.08445712548400959                               0.08445712548400959                               0.9999999999999993
2.52                                              0.08564515538312414                               0.08564515538312416                               0.9999999999999967
2.52                                              0.08564515583180866                               0.08564515583180866                               0.9999999999999978
2.52                                              0.0887913018419085                                0.08879130184190852                               1.0000000000000004
2.52                                              0.0890950740348612                                0.08909507403486121                               0.9999999999999996
2.54                                              0.08445992490072468                               0.08445992490072468                               1.0000000000000009
2.54                                              0.08564563084924828                               0.08564563084924828                               0.9999999999999989
2.54                                              0.08896132259069044                               0.08896132259069045                               0.9999999999999998
2.54                                              0.08909667310973866                               0.08909667310973868                               0.9999999999999996
2.54                                              0.09481101742408268                               0.0948110174240827                                0.9999999999999984
2.56                                              0.08446248101212636                               0.08446248101212636                               1.0000000000000007
2.56                                              0.08564608378607894                               0.08564608378607895                               0.9999999999999988
2.56                                              0.08909514621312815                               0.08909514621312817                               0.9999999999999991
2.56                                              0.08912879711032691                               0.08912879711032692                               1.0000000000000004
2.56                                              0.0948110622674127                                0.09481106226741272                               1.0000000000000002
2.58                                              0.08446482384310573                               0.08446482384310575                               1.0000000000000016
2.58                                              0.08564651618320811                               0.08564651618320811                               1.0000000000000022
2.58                                              0.08564651852188312                               0.08564651852188312                               1.0000000000000002
2.58                                              0.08909515415957991                               0.08909515415957991                               1.0000000000000024
2.58                                              0.08909685350194159                               0.0890968535019416                                1.0000000000000009
2.6                                               0.08446697871745253                               0.08446697871745253                               1.0000000000000002
2.6                                               0.08564692925765117                               0.08564692925765117                               0.9999999999999982
2.6                                               0.08564693144503069                               0.08564693144503069                               1.0000000000000029
2.6                                               0.08909517946737225                               0.08909517946737225                               0.9999999999999987
2.6                                               0.08909691494183906                               0.08909691494183908                               0.9999999999999992
2.62                                              0.08446896713563035                               0.08446896713563036                               1.000000000000002
2.62                                              0.08564732449666113                               0.08564732449666114                               1.0000000000000004
2.62                                              0.08564732519996693                               0.08564732519996694                               1.0000000000000013
2.62                                              0.0890952041494781                                0.0890952041494781                                1.0000000000000002
2.62                                              0.08909697548758727                               0.08909697548758728                               1.0000000000000004
2.64                                              0.0844708074878488                                0.08447080748784881                               1
2.64                                              0.08564770239543354                               0.08564770239543354                               1.0000000000000029
2.64                                              0.08564770276234351                               0.08564770276234353                               1
2.64                                              0.0890952281531133                                0.08909522815311331                               1.000000000000001
2.64                                              0.08909703455135476                               0.08909703455135477                               1.0000000000000004
2.66                                              0.08447251570153849                               0.08447251570153849                               0.9999999999999996
2.66                                              0.08564806453734854                               0.08564806453734855                               1.0000000000000004
2.66                                              0.08564806624723521                               0.08564806624723523                               1
2.66                                              0.08909525157573295                               0.08909525157573295                               0.9999999999999991
2.66                                              0.08909709220034213                               0.08909709220034213                               1.0000000000000007
2.6799999999999997                                0.0844741050614064                                0.08447410506140642                               0.9999999999999987
2.6799999999999997                                0.08564841175147081                               0.08564841175147081                               0.999999999999997
2.6799999999999997                                0.08564841279281954                               0.08564841279281954                               0.9999999999999987
2.6799999999999997                                0.08909527440428765                               0.08909527440428766                               0.9999999999999992
2.6799999999999997                                0.08909714847266409                               0.08909714847266409                               1
2.7                                               0.08447558758108838                               0.08447558758108838                               0.9999999999999983
2.7                                               0.08564874505438633                               0.08564874505438633                               0.999999999999999
2.7                                               0.08564874587008467                               0.08564874587008467                               0.9999999999999988
2.7                                               0.0890952966349978                                0.08909529663499781                               0.9999999999999999
2.7                                               0.08909720342026099                               0.089097203420261                                 0.9999999999999986
2.7199999999999998                                0.0844769735681998                                0.08447697356819982                               1.0000000000000004
2.7199999999999998                                0.08564906534627909                               0.08564906534627909                               0.9999999999999999
2.7199999999999998                                0.0856490655392897                                0.0856490655392897                                0.9999999999999997
2.7199999999999998                                0.0890953183249211                                0.08909531832492111                               1.0000000000000004
2.7199999999999998                                0.08909725709158337                               0.08909725709158337                               1.000000000000001
2.74                                              0.08447827207594467                               0.08447827207594467                               0.9999999999999994
2.74                                              0.08564937259721077                               0.08564937259721078                               1.000000000000001
2.74                                              0.08564937320199226                               0.08564937320199226                               1.000000000000001
2.74                                              0.08909533947386368                               0.0890953394738637                                0.9999999999999996
2.74                                              0.08909730952366222                               0.08909730952366222                               0.9999999999999991
2.76                                              0.08447949102934572                               0.08447949102934574                               1
2.76                                              0.08564966833690885                               0.08564966833690885                               0.999999999999999
2.76                                              0.0856496689287043                                0.08564966892870432                               1.0000000000000002
2.76                                              0.089095360103564                                 0.089095360103564                                 1
2.76                                              0.08909736076289054                               0.08909736076289056                               0.9999999999999993
2.7800000000000002                                0.08448063747252503                               0.08448063747252503                               1.0000000000000004
2.7800000000000002                                0.08564995313012697                               0.08564995313012697                               1.0000000000000007
2.7800000000000002                                0.08564995399302368                               0.08564995399302369                               1.0000000000000022
2.7800000000000002                                0.0890953802297182                                0.0890953802297182                                0.9999999999999973
2.7800000000000002                                0.08909741094683044                               0.08909741094683045                               1.0000000000000007
2.8                                               0.08448171760301268                               0.08448171760301268                               0.9999999999999989
2.8                                               0.08565022720318949                               0.08565022720318949                               0.9999999999999992
2.8                                               0.08565022774912809                               0.0856502277491281                                1
2.8                                               0.08909539986315457                               0.08909539986315457                               0.9999999999999993
2.8                                               0.08909745981096628                               0.08909745981096628                               1.0000000000000004
2.8200000000000003                                0.0844827369656916                                0.0844827369656916                                1.0000000000000004
2.8200000000000003                                0.08565049156880924                               0.08565049156880926                               1.0000000000000002
2.8200000000000003                                0.085650491940302                                 0.08565049194030201                               1
2.8200000000000003                                0.0890954190272964                                0.08909541902729641                               1.0000000000000007
2.8200000000000003                                0.08909750769542636                               0.08909750769542636                               0.9999999999999993
2.84                                              0.08448370049104878                               0.08448370049104878                               0.9999999999999999
2.84                                              0.08565074651749495                               0.08565074651749495                               0.9999999999999993
2.84                                              0.0856507467396084                                0.08565074673960842                               0.9999999999999992
2.84                                              0.08909543772359207                               0.08909543772359207                               0.9999999999999999
2.84                                              0.08909755453299663                               0.08909755453299663                               1.0000000000000016
2.8600000000000003                                0.08448461259629632                               0.08448461259629632                               1.0000000000000007
2.8600000000000003                                0.08565099244601007                               0.08565099244601007                               1.0000000000000004
2.8600000000000003                                0.08565099348352077                               0.08565099348352079                               1.0000000000000004
2.8600000000000003                                0.08909545597977439                               0.08909545597977439                               0.999999999999999
2.8600000000000003                                0.08909760036099941                               0.08909760036099941                               0.999999999999999
2.88                                              0.08448547724814291                               0.08448547724814291                               1.0000000000000002
2.88                                              0.08565122978083572                               0.08565122978083572                               1.000000000000001
2.88                                              0.08565123002254513                               0.08565123002254513                               0.9999999999999996
2.88                                              0.08909547380195175                               0.08909547380195176                               0.9999999999999991
2.88                                              0.08909764519922908                               0.08909764519922908                               1.0000000000000007
2.9000000000000004                                0.08448629801845554                               0.08448629801845554                               1.0000000000000013
2.9000000000000004                                0.08565145915794764                               0.08565145915794764                               1
2.9000000000000004                                0.08565146152882372                               0.08565146152882372                               0.9999999999999988
2.9000000000000004                                0.08909549120657659                               0.0890954912065766                                1
2.9000000000000004                                0.0890976890923879                                0.0890976890923879                                1.0000000000000018
2.92                                              0.08448707812791098                               0.084487078127911                                 0.9999999999999988
2.92                                              0.08565168085703657                               0.08565168085703657                               1.000000000000001
2.92                                              0.08565168164213657                               0.08565168164213657                               0.9999999999999986
2.92                                              0.08909550820531868                               0.08909550820531868                               0.9999999999999988
2.92                                              0.08909773206114865                               0.08909773206114865                               1.0000000000000009
2.94                                              0.08448782048690588                               0.08448782048690588                               1.0000000000000009
2.94                                              0.08565189507999968                               0.0856518950799997                                0.9999999999999994
2.94                                              0.08565189543256214                               0.08565189543256216                               0.9999999999999981
2.94                                              0.08909552480442935                               0.08909552480442935                               0.9999999999999989
2.94                                              0.08909777413452381                               0.08909777413452383                               0.999999999999998
2.96                                              0.08448852774485804                               0.08448852774485804                               1
2.96                                              0.08565210245964187                               0.08565210245964187                               1.0000000000000027
2.96                                              0.08565210284016773                               0.08565210284016775                               0.9999999999999978
2.96                                              0.08909554104828703                               0.08909554104828703                               1.000000000000001
2.96                                              0.08909781539280871                               0.08909781539280871                               0.9999999999999999
2.98                                              0.08448920229229773                               0.08448920229229773                               0.999999999999999
2.98                                              0.0856523033040972                                0.0856523033040972                                0.9999999999999987
2.98                                              0.08565230363655511                               0.08565230363655513                               1.000000000000001
2.98                                              0.08909555686963073                               0.08909555686963073                               1.0000000000000004
2.98                                              0.08909785570965364                               0.08909785570965366                               1.0000000000000004
3                                                 0.08448984632078321                               0.08448984632078321                               0.9999999999999993
3                                                 0.0856524976843512                                0.0856524976843512                                0.9999999999999991
3                                                 0.08565249809170987                               0.08565249809170987                               0.9999999999999989
3                                                 0.08909557235365394                               0.08909557235365395                               0.9999999999999982
3                                                 0.08909789525894418                               0.0890978952589442                                0.9999999999999997
