% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 11 2026, 13:52
% Table:              Tabla 4 - Valor propio
% n                                               lambda                                            Energía propia (meV)                              Probabilidad total (1)
1.2                                               0.12159587433185282                               121.5958743318528                                 0.9999999999999993
1.2                                               0.12614036330463244                               126.14036330463242                                0.9999999999999997
1.2                                               0.12614233853247428                               126.14233853247427                                1.000000000000004
1.2                                               0.13505595925069144                               135.05595925069144                                1.0000000000000007
1.4                                               0.017164185454819444                              17.164185454819442                                0.9999999999999998
1.4                                               0.017950206896104576                              17.950206896104575                                1.0000000000000029
1.4                                               0.017950210582048085                              17.950210582048083                                0.9999999999999997
1.4                                               0.020299384560247755                              20.299384560247752                                1.0000000000000007
1.4                                               0.020299385168088185                              20.299385168088182                                0.9999999999999992
1.4                                               0.02418565361392959                               24.18565361392959                                 0.9999999999999994
1.4                                               0.024185655754943775                              24.18565575494377                                 0.9999999999999981
1.4                                               0.029567235620291565                              29.567235620291562                                1
1.4                                               0.02956723907539298                               29.567239075392976                                0.9999999999999983
1.4                                               0.036389112319344705                              36.389112319344704                                1.0000000000000013
1.4                                               0.036389112906249715                              36.389112906249714                                1.0000000000000016
1.4                                               0.0432989558720152                                43.2989558720152                                  1.0000000000000004
1.4                                               0.04458660687322591                               44.586606873225904                                1.0000000000000007
1.4                                               0.04458660835490282                               44.58660835490282                                 0.9999999999999987
1.4                                               0.054089879661659075                              54.08987966165907                                 1.0000000000000004
1.4                                               0.054089880769158744                              54.08988076915873                                 0.9999999999999997
1.4                                               0.05489732213561127                               54.89732213561127                                 0.999999999999996
1.4                                               0.05498390180420154                               54.98390180420154                                 0.9999999999999996
1.4                                               0.06482881493341763                               64.82881493341763                                 0.9999999999999984
1.4                                               0.06482881539529142                               64.82881539529141                                 0.9999999999999983
1.4                                               0.06837195969964786                               68.37195969964786                                 0.9999999999999981
1.4                                               0.06920421933602786                               69.20421933602785                                 0.9999999999999993
1.4                                               0.06920424867176114                               69.20424867176114                                 0.9999999999999999
1.4                                               0.07169092726257095                               71.69092726257095                                 0.9999999999999983
1.4                                               0.07169133817908689                               71.69133817908688                                 1
1.4                                               0.07585164758096888                               75.85164758096887                                 0.999999999999999
1.4                                               0.07585165601901869                               75.85165601901869                                 0.9999999999999997
1.4                                               0.07673759550652084                               76.73759550652083                                 1.0000000000000007
1.4                                               0.07673759686330173                               76.73759686330172                                 1.000000000000003
1.4                                               0.08167715908461233                               81.67715908461233                                 1.0000000000000004
1.4                                               0.08167717207114548                               81.67717207114548                                 1.0000000000000009
1.4                                               0.08352355223099653                               83.52355223099651                                 1.0000000000000007
1.4                                               0.08551519926213247                               85.51519926213247                                 1.0000000000000002
1.4                                               0.08917087875712745                               89.17087875712745                                 1.0000000000000004
1.4                                               0.08917088466677385                               89.17088466677384                                 0.9999999999999992
1.4                                               0.08975818554708498                               89.75818554708496                                 0.9999999999999996
1.4                                               0.08975818773824003                               89.75818773824003                                 0.9999999999999991
1.4                                               0.09833029270685352                               98.33029270685351                                 1.0000000000000004
1.4                                               0.09833029906110582                               98.3302990611058                                  1.0000000000000033
