% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 10 2026, 14:15
% Table:              Tabla 2 - Valor propio 3
% x_0 (nm)                                        lambda                                            Energía propia (meV)                              Probabilidad total (1)
-24                                               0.0246202589507951                                24.6202589507951                                  0.9999999999999989
-24                                               0.030631749975448694                              30.631749975448688                                1.0000000000000004
-24                                               0.03132951451952866                               31.329514519528654                                1.0000000000000013
-24                                               0.038509095965472126                              38.50909596547212                                 1.0000000000000002
-24                                               0.03860823215850323                               38.60823215850323                                 0.9999999999999989
-24                                               0.0394729613087824                                39.4729613087824                                  1.0000000000000002
-24                                               0.04652818696419296                               46.52818696419296                                 1.0000000000000004
-24                                               0.04896179928013779                               48.96179928013778                                 1.0000000000000002
-24                                               0.05003562774399945                               50.03562774399945                                 0.9999999999999988
-24                                               0.05021533403127822                               50.21533403127822                                 1.0000000000000022
-24                                               0.05046924795555641                               50.4692479555564                                  0.9999999999999998
-24                                               0.05960103265963273                               59.60103265963272                                 0.9999999999999998
-24                                               0.05970609877292645                               59.706098772926445                                0.9999999999999999
-24                                               0.06398155224926075                               63.981552249260744                                0.9999999999999992
-24                                               0.06557549715444831                               65.5754971544483                                  1.0000000000000007
-24                                               0.06707152682325432                               67.07152682325432                                 0.9999999999999996
-24                                               0.06736682410947406                               67.36682410947405                                 0.9999999999999999
-24                                               0.07044717709086724                               70.44717709086724                                 1.000000000000001
-24                                               0.0710640202771327                                71.06402027713268                                 0.9999999999999972
-24                                               0.07162840855102466                               71.62840855102465                                 0.9999999999999997
-24                                               0.07172192094021916                               71.72192094021915                                 1.0000000000000013
-24                                               0.07611151275417785                               76.11151275417784                                 1
-24                                               0.07670299069571224                               76.70299069571223                                 1.0000000000000016
-24                                               0.07877078305320684                               78.77078305320683                                 0.9999999999999962
-24                                               0.08071564295210158                               80.71564295210158                                 0.9999999999999991
-24                                               0.08315387004771999                               83.15387004771998                                 1.0000000000000007
-24                                               0.08394457290266429                               83.94457290266428                                 1.0000000000000007
-24                                               0.08476322880827805                               84.76322880827804                                 1.000000000000004
-24                                               0.08482126348750113                               84.82126348750113                                 0.9999999999999984
-24                                               0.09231207152488506                               92.31207152488506                                 0.9999999999999992
-24                                               0.0930282044472502                                93.02820444725019                                 0.9999999999999982
-24                                               0.09873945157859962                               98.7394515785996                                  0.9999999999999986
-24                                               0.09889709314418485                               98.89709314418485                                 1.0000000000000007
-24                                               0.10305296272120798                               103.05296272120796                                0.9999999999999998
-24                                               0.1037391640778408                                103.73916407784078                                1.0000000000000009
-24                                               0.11380051688155027                               113.80051688155025                                1.000000000000001
-24                                               0.114040697939587                                 114.04069793958698                                1.0000000000000027
-24                                               0.11552745361804447                               115.52745361804445                                0.9999999999999996
-24                                               0.11611934471663049                               116.11934471663048                                1.0000000000000009
-24                                               0.12126717555191964                               121.26717555191962                                1.0000000000000004
-24                                               0.1213251410845996                                121.3251410845996                                 0.9999999999999996
-24                                               0.1290632731105383                                129.0632731105383                                 0.9999999999999997
-23.5                                             -0.007823320922817664                             -7.823320922817664                                1.0000000000000056
-23.5                                             0.012467058928913116                              12.467058928913117                                1.0000000000000027
-23.5                                             0.014230328150259444                              14.230328150259444                                1.000000000000001
-23.5                                             0.015709673096033813                              15.709673096033812                                1.0000000000000009
-23.5                                             0.015964140455095505                              15.964140455095501                                1.0000000000000018
-23.5                                             0.01897101650014528                               18.97101650014528                                 0.9999999999999978
-23.5                                             0.01945362249847636                               19.45362249847636                                 0.9999999999999981
-23.5                                             0.02403707457015994                               24.037074570159938                                0.9999999999999989
-23.5                                             0.024638411693421527                              24.638411693421524                                0.9999999999999978
-23.5                                             0.030662009184719508                              30.662009184719505                                1.0000000000000009
-23.5                                             0.03135758309588267                               31.357583095882667                                0.9999999999999974
-23.5                                             0.0383879059119764                                38.3879059119764                                  1.0000000000000007
-23.5                                             0.03860894614968569                               38.608946149685686                                0.9999999999999992
-23.5                                             0.03951012066068433                               39.51012066068433                                 0.9999999999999999
-23.5                                             0.04613582922018937                               46.135829220189365                                1.0000000000000002
-23.5                                             0.04900690749039455                               49.00690749039454                                 1.0000000000000009
-23.5                                             0.049922617704873856                              49.92261770487385                                 1.000000000000001
-23.5                                             0.050099372571845914                              50.099372571845905                                1.0000000000000009
-23.5                                             0.0503728916843716                                50.37289168437159                                 0.9999999999999982
-23.5                                             0.05970734991929191                               59.70734991929191                                 1.0000000000000004
-23.5                                             0.05975604915785443                               59.75604915785443                                 0.9999999999999971
-23.5                                             0.06394368962821284                               63.94368962821283                                 0.9999999999999982
-23.5                                             0.06553156406460049                               65.53156406460049                                 1
-23.5                                             0.06703302080013374                               67.03302080013373                                 0.9999999999999998
-23.5                                             0.06733758595662162                               67.33758595662161                                 1.0000000000000004
-23.5                                             0.07041977098212247                               70.41977098212246                                 0.9999999999999986
-23.5                                             0.07103276150827485                               71.03276150827485                                 1.0000000000000009
-23.5                                             0.07171412958904153                               71.71412958904152                                 1.0000000000000009
-23.5                                             0.07178211275104338                               71.78211275104337                                 0.9999999999999987
-23.5                                             0.076055994029418                                 76.05599402941799                                 0.9999999999999997
-23.5                                             0.07667171335016072                               76.67171335016072                                 1.0000000000000024
-23.5                                             0.07866316714375153                               78.66316714375152                                 1.0000000000000004
-23.5                                             0.08060089571164333                               80.60089571164332                                 1.000000000000004
-23.5                                             0.08312266516515687                               83.12266516515686                                 0.9999999999999994
-23.5                                             0.08391300410335695                               83.91300410335694                                 1.0000000000000013
-23.5                                             0.0848469307297742                                84.84693072977419                                 0.9999999999999999
-23.5                                             0.08488626781113133                               84.88626781113132                                 1.0000000000000004
-23.5                                             0.09226009995090848                               92.26009995090845                                 1.0000000000000016
-23.5                                             0.09299657369617138                               92.99657369617138                                 0.9999999999999997
-23.5                                             0.09884619770417877                               98.84619770417876                                 1.0000000000000002
-23.5                                             0.09896651436919571                               98.96651436919569                                 0.9999999999999994
-23.5                                             0.10300108741402708                               103.00108741402707                                1.0000000000000009
-23.5                                             0.10371113933184814                               103.71113933184812                                0.9999999999999994
-23.5                                             0.11390470978860914                               113.90470978860914                                0.9999999999999984
-23.5                                             0.11411056043716715                               114.11056043716714                                1.0000000000000009
-23.5                                             0.11547400201015533                               115.47400201015532                                0.9999999999999999
-23.5                                             0.11609774147806595                               116.09774147806594                                0.9999999999999988
-23.5                                             0.1211515122037693                                121.15151220376929                                0.9999999999999997
-23.5                                             0.12121353126840129                               121.21353126840128                                1.0000000000000024
-23.5                                             0.1289625696063564                                128.9625696063564                                 0.9999999999999998
-22.999999999999996                               -0.006372823031810776                             -6.372823031810776                                1.0000000000000022
-22.999999999999996                               0.012507702945815186                              12.507702945815184                                1
-22.999999999999996                               0.014232636460843148                              14.232636460843148                                1.0000000000000009
-22.999999999999996                               0.01570871579254622                               15.70871579254622                                 1.0000000000000009
-22.999999999999996                               0.01596169157888913                               15.96169157888913                                 0.9999999999999996
-22.999999999999996                               0.018993885554582673                              18.993885554582672                                0.999999999999999
-22.999999999999996                               0.01946548761723685                               19.465487617236846                                0.9999999999999981
-22.999999999999996                               0.024077056450889728                              24.077056450889724                                0.9999999999999992
-22.999999999999996                               0.024661776778083747                              24.661776778083745                                1.0000000000000013
-22.999999999999996                               0.03071162136682863                               30.71162136682863                                 0.999999999999997
-22.999999999999996                               0.031390968815623754                              31.390968815623747                                1.0000000000000013
-22.999999999999996                               0.03825974753266395                               38.25974753266395                                 0.9999999999999976
-22.999999999999996                               0.0386430016843945                                38.6430016843945                                  0.9999999999999999
-22.999999999999996                               0.03955232145564854                               39.55232145564854                                 1.0000000000000004
-22.999999999999996                               0.045892929400646564                              45.89292940064656                                 0.9999999999999996
-22.999999999999996                               0.049056570949806894                              49.05657094980688                                 0.9999999999999998
-22.999999999999996                               0.04980742303913152                               49.807423039131514                                0.999999999999998
-22.999999999999996                               0.05004646493575892                               50.04646493575892                                 0.9999999999999992
-22.999999999999996                               0.05027243013063635                               50.272430130636344                                1.0000000000000004
-22.999999999999996                               0.05980179268082489                               59.80179268082489                                 0.9999999999999974
-22.999999999999996                               0.05981057197893298                               59.81057197893298                                 1.000000000000002
-22.999999999999996                               0.06391870460772867                               63.91870460772866                                 1.0000000000000002
-22.999999999999996                               0.06549505568782524                               65.49505568782523                                 0.9999999999999992
-22.999999999999996                               0.06700184353987132                               67.00184353987132                                 1.0000000000000016
-22.999999999999996                               0.06731301371433378                               67.31301371433378                                 1.0000000000000002
-22.999999999999996                               0.07040322553456364                               70.40322553456363                                 1.0000000000000004
-22.999999999999996                               0.07101144086727765                               71.01144086727764                                 0.9999999999999999
-22.999999999999996                               0.0717930279793701                                71.79302797937008                                 1.0000000000000016
-22.999999999999996                               0.07184185196903081                               71.8418519690308                                  1
-22.999999999999996                               0.07601742664962044                               76.01742664962043                                 0.9999999999999989
-22.999999999999996                               0.0766498987839336                                76.6498987839336                                  0.999999999999998
-22.999999999999996                               0.07855053702484492                               78.55053702484491                                 0.9999999999999978
-22.999999999999996                               0.08048013212210642                               80.48013212210641                                 1
-22.999999999999996                               0.08310962484401391                               83.1096248440139                                  0.9999999999999997
-22.999999999999996                               0.08389626196150396                               83.89626196150395                                 0.9999999999999994
-22.999999999999996                               0.0849228448973996                                84.9228448973996                                  1.0000000000000009
-22.999999999999996                               0.0849489231554805                                84.94892315548049                                 0.9999999999999994
-22.999999999999996                               0.09222995567616375                               92.22995567616374                                 0.9999999999999999
-22.999999999999996                               0.09297942373109055                               92.97942373109053                                 1
-22.999999999999996                               0.09894221690085696                               98.94221690085696                                 1.000000000000001
-22.999999999999996                               0.09903516778050937                               99.03516778050935                                 0.9999999999999992
-22.999999999999996                               0.10296812695395516                               102.96812695395515                                1.0000000000000009
-22.999999999999996                               0.10369871622277779                               103.69871622277779                                0.9999999999999998
-22.999999999999996                               0.11399743452764312                               113.99743452764311                                1.0000000000000002
-22.999999999999996                               0.11418044508310989                               114.18044508310987                                0.9999999999999984
-22.999999999999996                               0.11542917771460008                               115.42917771460007                                1.0000000000000013
-22.999999999999996                               0.1160916107644516                                116.09161076445159                                1.0000000000000007
-22.999999999999996                               0.12102960136307064                               121.02960136307064                                1.0000000000000007
-22.999999999999996                               0.12109642766214866                               121.09642766214866                                1.0000000000000009
-22.999999999999996                               0.1287501477159933                                128.75014771599328                                0.9999999999999972
-22.5                                             -0.0046874623510823055                            -4.687462351082305                                1.0000000000000027
-22.5                                             0.012556498824180931                              12.55649882418093                                 1.0000000000000009
-22.5                                             0.01424258328567761                               14.242583285677608                                0.9999999999999997
-22.5                                             0.015714765478715143                              15.71476547871514                                 0.9999999999999983
-22.5                                             0.015962080621528166                              15.962080621528164                                1.0000000000000016
-22.5                                             0.01903059347602465                               19.030593476024645                                0.9999999999999982
-22.5                                             0.019481432088375855                              19.481432088375854                                1.0000000000000009
-22.5                                             0.024136650399273082                              24.13665039927308                                 1
-22.5                                             0.0246896973586144                                24.689697358614396                                1.0000000000000004
-22.5                                             0.030789392573739235                              30.78939257373923                                 1.0000000000000018
-22.5                                             0.03142889836318713                               31.428898363187127                                1.0000000000000022
-22.5                                             0.03812408029422732                               38.12408029422732                                 1.000000000000004
-22.5                                             0.03873247298020394                               38.73247298020394                                 0.9999999999999999
-22.5                                             0.039598708731290955                              39.59870873129095                                 0.9999999999999987
-22.5                                             0.04589239518099496                               45.89239518099495                                 0.9999999999999963
-22.5                                             0.049109899667171664                              49.10989966717166                                 0.9999999999999997
-22.5                                             0.04968295689005261                               49.6829568900526                                  0.9999999999999991
-22.5                                             0.050052858783245745                              50.05285878324574                                 1
-22.5                                             0.050167595446747135                              50.16759544674712                                 1.000000000000002
-22.5                                             0.0598689388267075                                59.86893882670749                                 1
-22.5                                             0.05988631972403817                               59.88631972403817                                 1.0000000000000007
-22.5                                             0.06390778783598533                               63.907787835985324                                1.0000000000000002
-22.5                                             0.06546808517612578                               65.46808517612577                                 1.0000000000000013
-22.5                                             0.06697934424076968                               66.97934424076966                                 0.9999999999999983
-22.5                                             0.06729365483552957                               67.29365483552957                                 1.0000000000000027
-22.5                                             0.07040124798721036                               70.40124798721035                                 1.0000000000000002
-22.5                                             0.07100029600105874                               71.00029600105874                                 0.9999999999999993
-22.5                                             0.07186588074112862                               71.86588074112862                                 1.0000000000000009
-22.5                                             0.07190078484352373                               71.90078484352372                                 1.0000000000000016
-22.5                                             0.07600016975718066                               76.00016975718064                                 0.999999999999999
-22.5                                             0.07663853464628649                               76.63853464628647                                 1.0000000000000007
-22.5                                             0.07843253257921372                               78.43253257921371                                 0.9999999999999991
-22.5                                             0.0803528146718457                                80.35281467184569                                 1.0000000000000007
-22.5                                             0.08312074784332922                               83.12074784332921                                 1.0000000000000004
-22.5                                             0.0838946688002377                                83.8946688002377                                  1.0000000000000002
-22.5                                             0.08499208862055996                               84.99208862055995                                 1.0000000000000004
-22.5                                             0.08500904925434606                               85.00904925434607                                 1.0000000000000009
-22.5                                             0.09222822691589824                               92.22822691589823                                 0.9999999999999998
-22.5                                             0.09297770410196209                               92.97770410196208                                 1.0000000000000013
-22.5                                             0.09902985326367054                               99.02985326367053                                 1
-22.5                                             0.0991022517062798                                99.10225170627979                                 1.0000000000000002
-22.5                                             0.1029625769108936                                102.96257691089359                                0.9999999999999999
-22.5                                             0.1037027417668021                                103.70274176680208                                0.9999999999999982
-22.5                                             0.1140848973822935                                114.08489738229348                                0.9999999999999988
-22.5                                             0.11424955851329763                               114.2495585132976                                 0.9999999999999978
-22.5                                             0.11540277010441184                               115.40277010441183                                0.9999999999999993
-22.5                                             0.11610163305610513                               116.10163305610511                                0.9999999999999996
-22.5                                             0.12090087779660197                               120.90087779660195                                1.0000000000000016
-22.5                                             0.12097340077615851                               120.97340077615848                                0.9999999999999958
-22.5                                             0.12846203742389573                               128.4620374238957                                 0.9999999999999989
-22                                               -0.002838857661786487                             -2.8388576617864865                               1.0000000000000036
-22                                               0.012611504191318776                              12.611504191318774                                1.000000000000001
-22                                               0.014259735602824244                              14.259735602824243                                0.9999999999999993
-22                                               0.015728697121062674                              15.728697121062671                                0.9999999999999994
-22                                               0.015964969020325806                              15.964969020325805                                0.9999999999999997
-22                                               0.01908202625948327                               19.082026259483268                                0.9999999999999997
-22                                               0.019500870946986604                              19.500870946986602                                0.9999999999999992
-22                                               0.024216655740969817                              24.216655740969813                                0.9999999999999984
-22                                               0.024721415991373813                              24.72141599137381                                 0.9999999999999996
-22                                               0.030896260681690116                              30.896260681690112                                0.9999999999999978
-22                                               0.03147049102552879                               31.470491025528787                                1.0000000000000002
-22                                               0.037980146226749216                              37.98014622674921                                 0.9999999999999976
-22                                               0.03888216640913278                               38.88216640913277                                 0.9999999999999988
-22                                               0.039648315701130143                              39.64831570113014                                 1.0000000000000004
-22                                               0.04619378038825108                               46.19378038825107                                 1.0000000000000016
-22                                               0.049165873198295844                              49.16587319829584                                 1.0000000000000002
-22                                               0.04954914137719425                               49.549141377194246                                0.9999999999999997
-22                                               0.0500580959599383                                50.0580959599383                                  1.0000000000000018
-22                                               0.05012180148956805                               50.12180148956805                                 1.0000000000000007
-22                                               0.05993011399817499                               59.93011399817498                                 1.0000000000000009
-22                                               0.05996246412193438                               59.962464121934374                                1.0000000000000004
-22                                               0.06391126710232566                               63.911267102325645                                0.9999999999999991
-22                                               0.06545173112608865                               65.45173112608865                                 0.9999999999999993
-22                                               0.06696632838455455                               66.96632838455454                                 1.0000000000000009
-22                                               0.06727977095059978                               67.27977095059978                                 0.9999999999999996
-22                                               0.07041583511698124                               70.41583511698123                                 1.0000000000000007
-22                                               0.07099908281771014                               70.99908281771013                                 0.9999999999999994
-22                                               0.07193339256649274                               71.93339256649273                                 1.0000000000000004
-22                                               0.07195861807649183                               71.95861807649182                                 1.0000000000000009
-22                                               0.07600699088209145                               76.00699088209144                                 0.9999999999999993
-22                                               0.07663804572729901                               76.638045727299                                   1.0000000000000016
-22                                               0.07830875867610158                               78.30875867610158                                 0.999999999999996
-22                                               0.08021833304284051                               80.2183330428405                                  0.9999999999999987
-22                                               0.0831594941211709                                83.15949412117088                                 0.9999999999999996
-22                                               0.08390781953948852                               83.90781953948851                                 0.9999999999999997
-22                                               0.08505561082471377                               85.05561082471375                                 0.9999999999999997
-22                                               0.08506656682252808                               85.06656682252809                                 1.0000000000000016
-22                                               0.09225937933974238                               92.25937933974237                                 1.0000000000000018
-22                                               0.09299147585232839                               92.99147585232839                                 1.0000000000000007
-22                                               0.09911048279290866                               99.11048279290864                                 1.000000000000001
-22                                               0.09916710757187999                               99.16710757187998                                 0.9999999999999987
-22                                               0.10299170653777148                               102.99170653777146                                0.9999999999999988
-22                                               0.10372316787552943                               103.72316787552943                                1.0000000000000007
-22                                               0.11417222804980556                               114.17222804980555                                0.9999999999999981
-22                                               0.11431703728394728                               114.31703728394726                                1.0000000000000024
-22                                               0.11540654798450348                               115.40654798450346                                0.9999999999999998
-22                                               0.11612777283076528                               116.12777283076527                                0.9999999999999987
-22                                               0.12076472909398656                               120.76472909398655                                1.0000000000000016
-22                                               0.12084397461373181                               120.84397461373179                                1.0000000000000029
-22                                               0.12818725547466503                               128.18725547466502                                0.9999999999999991
-21.499999999999996                               -9.146892282771019E-4                             -0.9146892282771019                               0.9999999999999982
-21.499999999999996                               0.012670792317298174                              12.670792317298172                                1.0000000000000009
-21.499999999999996                               0.014282994925901099                              14.282994925901098                                1.000000000000002
-21.499999999999996                               0.01575107893827618                               15.75107893827618                                 1.0000000000000009
-21.499999999999996                               0.015969971464025567                              15.969971464025566                                0.9999999999999992
-21.499999999999996                               0.019147949925478927                              19.147949925478926                                1
-21.499999999999996                               0.01952315245763274                               19.523152457632737                                0.9999999999999987
-21.499999999999996                               0.024315529968334054                              24.31552996833405                                 0.9999999999999994
-21.499999999999996                               0.024756099775331858                              24.756099775331858                                0.9999999999999998
-21.499999999999996                               0.031028050097389293                              31.02805009738929                                 0.9999999999999992
-21.499999999999996                               0.03151478879364575                               31.514788793645746                                1.0000000000000002
-21.499999999999996                               0.03782706191907643                               37.82706191907642                                 1
-21.499999999999996                               0.03907919344168417                               39.07919344168416                                 0.9999999999999997
-21.499999999999996                               0.0397001001004005                                39.7001001004005                                  0.9999999999999979
-21.499999999999996                               0.04682872059962432                               46.82872059962431                                 0.9999999999999982
-21.499999999999996                               0.04922338705016105                               49.22338705016104                                 0.9999999999999993
-21.499999999999996                               0.04940673889297974                               49.40673889297973                                 0.9999999999999979
-21.499999999999996                               0.04994361347760363                               49.94361347760362                                 0.9999999999999958
-21.499999999999996                               0.050286039379194236                              50.286039379194236                                0.9999999999999997
-21.499999999999996                               0.05999282029720277                               59.99282029720276                                 1.0000000000000007
-21.499999999999996                               0.06003177477156028                               60.03177477156027                                 0.9999999999999983
-21.499999999999996                               0.0639284672980753                                63.9284672980753                                  1.0000000000000022
-21.499999999999996                               0.06544696852821985                               65.44696852821984                                 0.9999999999999988
-21.499999999999996                               0.06696418228896162                               66.96418228896161                                 1.0000000000000007
-21.499999999999996                               0.06727129064044074                               67.27129064044074                                 1.0000000000000004
-21.499999999999996                               0.0704500476811864                                70.45004768118639                                 1.000000000000001
