% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 18:50
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
-23.8                                             0.15620035492591394                               0.15620035492591397                               1
-23.8                                             0.17153939988842937                               0.17153939988842937                               0.9999999999999986
-23.8                                             0.1715929398798558                                0.17159293987985583                               0.9999999999999991
-23.8                                             0.1717360370158189                                0.1717360370158189                                1.0000000000000013
-23.8                                             0.17277884438450425                               0.17277884438450428                               0.9999999999999979
-23.8                                             0.179611355286635                                 0.179611355286635                                 1.0000000000000004
-23.6                                             0.03022035293774822                               0.030220352937748222                              1.0000000000000022
-23.6                                             0.03440525783429377                               0.03440525783429377                               0.9999999999999992
-23.6                                             0.045002813919599274                              0.04500281391959928                               1
-23.6                                             0.0477345196481525                                0.0477345196481525                                1.0000000000000013
-23.6                                             0.05533030822278067                               0.05533030822278067                               0.9999999999999981
-23.6                                             0.055807102790737625                              0.05580710279073763                               1
-23.6                                             0.06530810595479877                               0.06530810595479877                               1.0000000000000007
-23.6                                             0.07491602563447337                               0.07491602563447337                               1.0000000000000007
-23.6                                             0.07963834229325631                               0.07963834229325631                               0.9999999999999982
-23.6                                             0.08118215451501042                               0.08118215451501043                               0.9999999999999991
-23.6                                             0.08415545457097647                               0.08415545457097647                               1.0000000000000002
-23.6                                             0.09296685935660631                               0.09296685935660633                               1.0000000000000002
-23.6                                             0.10131074615246123                               0.10131074615246125                               1.0000000000000002
-23.6                                             0.10890841442241407                               0.10890841442241407                               1.0000000000000004
-23.6                                             0.11143034376137334                               0.11143034376137334                               1.0000000000000029
-23.6                                             0.11618086746744766                               0.11618086746744767                               0.9999999999999981
-23.6                                             0.12142577943118799                               0.121425779431188                                 1.0000000000000016
-23.6                                             0.12169574721530435                               0.12169574721530435                               1.0000000000000013
-23.6                                             0.12365911981247008                               0.12365911981247008                               0.9999999999999996
-23.6                                             0.12785136929059157                               0.1278513692905916                                1.0000000000000013
-23.6                                             0.13749712556237143                               0.13749712556237143                               0.9999999999999997
