% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 21 2026, 22:33
% Table:              Tabla 8 - Valor propio
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
17                                                0.07366115214056598                               0.07366115214056598                               0.9999999999999973
17                                                0.0809356423928276                                0.0809356423928276                                1.0000000000000004
17                                                0.08266257046446433-1.3078543439952604E-17i       0.08266257046446433-1.3078543439952604E-17i       0.9999999999999992
17                                                0.08298580885643426+9.683116438552006E-18i        0.08298580885643426+9.683116438552006E-18i        1.0000000000000004
17                                                0.08345924708211078                               0.08345924708211078                               1
17                                                0.08675321454790513                               0.08675321454790513                               1.0000000000000016
17                                                0.08753738501884878                               0.08753738501884879                               1.000000000000003
17                                                0.09316144397090596                               0.09316144397090596                               0.9999999999999984
17                                                0.09410528185480271                               0.09410528185480271                               0.9999999999999998
17                                                0.10193042090511273                               0.10193042090511273                               1.0000000000000002
17                                                0.10289540407958472                               0.10289540407958474                               0.999999999999999
17                                                0.11307010089191526                               0.11307010089191526                               0.9999999999999991
17                                                0.1136885608297794                                0.1136885608297794                                0.9999999999999996
17                                                0.11381870173413552                               0.11381870173413554                               1.0000000000000013
17                                                0.11899013243708374                               0.11899013243708376                               1.0000000000000016
17                                                0.12655827297627542                               0.12655827297627542                               0.9999999999999981
17                                                0.12681663477535524                               0.12681663477535524                               0.9999999999999999
17                                                0.14183638871386484                               0.14183638871386484                               0.9999999999999997
17                                                0.1423902513694806                                0.14239025136948064                               1.0000000000000007
17                                                0.1588305099128485                                0.1588305099128485                                1.0000000000000016
17                                                0.16054687547182878                               0.16054687547182878                               0.999999999999998
17                                                0.16193462112991408-3.6802208518615576E-17i       0.16193462112991408-3.6802208518615576E-17i       1.0000000000000002
17                                                0.1655145225689404                                0.1655145225689404                                1.000000000000001
17                                                0.1700328972776443-7.888949127536588E-17i         0.17003289727764434-7.888949127536588E-17i        1.000000000000001
17                                                0.1735114282898641+1.4037853898065304E-16i        0.17351142828986413+1.4037853898065304E-16i       0.9999999999999992
17                                                0.17774265297622172-1.3418717998395766E-15i       0.17774265297622172-1.3418717998395768E-15i       1.0000000000000013
17.2                                              0.03795817056305548                               0.03795817056305548                               0.9999999999999991
17.2                                              0.04327246186509624                               0.04327246186509624                               1.0000000000000009
17.2                                              0.05492845318010045                               0.05492845318010045                               1.0000000000000016
17.2                                              0.06917602294291948                               0.06917602294291948                               0.9999999999999992
17.2                                              0.07368727017214202                               0.07368727017214202                               1.0000000000000013
17.2                                              0.08095809305585726                               0.08095809305585726                               0.9999999999999976
17.2                                              0.08237048008465295                               0.08237048008465295                               0.9999999999999999
17.2                                              0.08306668722776689                               0.08306668722776689                               1.000000000000001
17.2                                              0.08338497151710234                               0.08338497151710234                               1.0000000000000013
17.2                                              0.08711207381631286                               0.08711207381631288                               1.0000000000000002
17.2                                              0.08721537221517171                               0.08721537221517171                               1.0000000000000004
17.2                                              0.09353578802100475                               0.09353578802100476                               1.0000000000000016
17.2                                              0.09377280429948677                               0.09377280429948678                               0.9999999999999989
17.2                                              0.10216314341600359                               0.10216314341600359                               0.9999999999999992
17.2                                              0.10271126549495241                               0.10271126549495242                               1.0000000000000013
17.2                                              0.1129206348112123                                0.11292063481121231                               0.9999999999999997
17.2                                              0.11401835833768711                               0.11401835833768711                               1.0000000000000018
17.2                                              0.11421169918959581                               0.11421169918959581                               1.0000000000000007
17.2                                              0.11852082110588726                               0.11852082110588727                               0.9999999999999996
17.2                                              0.12575254112687403                               0.12575254112687403                               0.9999999999999993
17.2                                              0.1276840723287508                                0.1276840723287508                                1.0000000000000022
17.2                                              0.14060874003007606                               0.14060874003007606                               0.9999999999999987
17.2                                              0.14368881496648664                               0.14368881496648664                               1.0000000000000002
17.2                                              0.15743894056720353                               0.15743894056720353                               1.0000000000000018
17.2                                              0.16133075420420753                               0.16133075420420753                               0.999999999999998
17.2                                              0.1620246802046856                                0.16202468020468563                               0.9999999999999999
17.2                                              0.16566649269933537+1.9551730588553897E-17i       0.16566649269933537+1.9551730588553897E-17i       0.9999999999999994
17.2                                              0.17049913436947733-8.574395315489611E-17i        0.17049913436947733-8.574395315489611E-17i        1
17.2                                              0.17376556804914667-4.900465966319665E-16i        0.1737655680491467-4.900465966319665E-16i         1.0000000000000013
17.2                                              0.17618862200377167-3.9899654740496194E-16i       0.1761886220037717-3.9899654740496194E-16i        0.9999999999999999
17.400000000000002                                0.03797734347336936                               0.03797734347336936                               0.9999999999999991
17.400000000000002                                0.043387590734966994                              0.043387590734967                                 0.9999999999999999
17.400000000000002                                0.054763708660629865                              0.05476370866062987                               1.0000000000000022
17.400000000000002                                0.06950469730629733+1.0823947462176322E-17i       0.06950469730629733+1.0823947462176322E-17i       0.9999999999999977
17.400000000000002                                0.0737136764708341                                0.0737136764708341                                0.9999999999999982
17.400000000000002                                0.080983938775042                                 0.08098393877504201                               1.0000000000000002
17.400000000000002                                0.08206417955827264                               0.08206417955827264                               0.9999999999999981
17.400000000000002                                0.08302251250277817                               0.08302251250277817                               1.0000000000000002
17.400000000000002                                0.08349475658415281                               0.08349475658415281                               0.9999999999999991
17.400000000000002                                0.08678754027595693                               0.08678754027595693                               1.0000000000000024
17.400000000000002                                0.08760638529578525                               0.08760638529578525                               0.9999999999999994
17.400000000000002                                0.09299960527362527                               0.09299960527362529                               0.9999999999999972
17.400000000000002                                0.09437834773808684                               0.09437834773808684                               0.9999999999999997
17.400000000000002                                0.10144947001683782                               0.10144947001683784                               1.0000000000000002
17.400000000000002                                0.1035001984031504                                0.10350019840315042                               1.0000000000000009
17.400000000000002                                0.11203775201589318                               0.1120377520158932                                0.999999999999999
